Date,PG,^GSPC
2016-03-31,82.309998,2059.73999
2016-04-01,83.529999,2072.780029
2016-04-04,83.209999,2066.129883
2016-04-05,83.160004,2045.170044
2016-04-06,83.809998,2066.659912
2016-04-07,83.239998,2041.910034
2016-04-08,83.199997,2047.599976
2016-04-11,82.730003,2041.98999
2016-04-12,82.830002,2061.719971
2016-04-13,82.459999,2082.419922
2016-04-14,82.010002,2082.780029
2016-04-15,82.300003,2080.72998
2016-04-18,82.830002,2094.340088
2016-04-19,83.279999,2100.800049
2016-04-20,81.550003,2102.399902
2016-04-21,80.800003,2091.47998
2016-04-22,80.949997,2091.580078
2016-04-25,81.410004,2087.790039
2016-04-26,79.550003,2091.699951
2016-04-27,79.889999,2095.149902
2016-04-28,79.760002,2075.810059
2016-04-29,80.120003,2065.300049
2016-05-02,80.970001,2081.429932
2016-05-03,81.099998,2063.370117
2016-05-04,81.599998,2051.120117
2016-05-05,81.300003,2050.629883
2016-05-06,82.129997,2057.139893
2016-05-09,82.120003,2058.689941
2016-05-10,82.480003,2084.389893
2016-05-11,82.150002,2064.459961
2016-05-12,82.410004,2064.110107
2016-05-13,81.230003,2046.609985
2016-05-16,81.629997,2066.659912
2016-05-17,80.620003,2047.209961
2016-05-18,79.849998,2047.630005
2016-05-19,80.190002,2040.040039
2016-05-20,80.019997,2052.320068
2016-05-23,80.199997,2048.040039
2016-05-24,80.970001,2076.060059
2016-05-25,81.480003,2090.540039
2016-05-26,81.220001,2090.100098
2016-05-27,81.43,2099.060059
2016-05-31,81.040001,2096.949951
2016-06-01,81.790001,2099.330078
2016-06-02,81.949997,2105.26001
2016-06-03,82.470001,2099.129883
2016-06-06,82.769997,2109.409912
2016-06-07,82.32,2112.129883
2016-06-08,82.650002,2119.120117
2016-06-09,83.169998,2115.47998
2016-06-10,83.199997,2096.070068
2016-06-13,82.57,2079.060059
2016-06-14,83.349998,2075.320068
2016-06-15,82.949997,2071.5
2016-06-16,83.410004,2077.98999
2016-06-17,83.129997,2071.219971
2016-06-20,83.040001,2083.25
2016-06-21,83.410004,2088.899902
2016-06-22,83.57,2085.449951
2016-06-23,84.209999,2113.320068
2016-06-24,82.260002,2037.410034
2016-06-27,81.230003,2000.540039
2016-06-28,82.459999,2036.089966
2016-06-29,83.910004,2066.089966
2016-06-30,84.669998,2098.860107
2016-07-01,84.779999,2102.949951
2016-07-05,85.440002,2088.550049
2016-07-06,85.029999,2099.72998
2016-07-07,84.830002,2097.899902
2016-07-08,85.769997,2129.899902
2016-07-11,85.75,2137.159912
2016-07-12,85.75,2152.139893
2016-07-13,85.889999,2152.429932
2016-07-14,85.870003,2163.75
2016-07-15,86.010002,2161.73999
2016-07-18,85.93,2166.889893
2016-07-19,86.169998,2163.780029
2016-07-20,85.32,2173.02002
2016-07-21,85.260002,2165.169922
2016-07-22,85.720001,2175.030029
2016-07-25,85.800003,2168.47998
2016-07-26,85.269997,2169.179932
2016-07-27,84.459999,2166.580078
2016-07-28,84.809998,2170.060059
2016-07-29,85.589996,2173.600098
2016-08-01,86.410004,2170.840088
2016-08-02,86.760002,2157.030029
2016-08-03,85.970001,2163.790039
2016-08-04,86.050003,2164.25
2016-08-05,85.779999,2182.870117
2016-08-08,85.760002,2180.889893
2016-08-09,85.989998,2181.73999
2016-08-10,86.309998,2175.48999
2016-08-11,86.730003,2185.790039
2016-08-12,87.040001,2184.050049
2016-08-15,87.019997,2190.149902
2016-08-16,86.580002,2178.149902
2016-08-17,86.959999,2182.219971
2016-08-18,87.440002,2187.02002
2016-08-19,87.309998,2183.870117
2016-08-22,86.849998,2182.639893
2016-08-23,87.400002,2186.899902
2016-08-24,87.309998,2175.439941
2016-08-25,87.900002,2172.469971
2016-08-26,87.580002,2169.040039
2016-08-29,88.300003,2180.379883
2016-08-30,87.540001,2176.120117
2016-08-31,87.309998,2170.949951
2016-09-01,88.309998,2170.860107
2016-09-02,88.199997,2179.97998
2016-09-06,88.639999,2186.47998
2016-09-07,87.949997,2186.159912
2016-09-08,87.779999,2181.300049
2016-09-09,86.239998,2127.810059
2016-09-12,88.25,2159.040039
2016-09-13,87.050003,2127.02002
2016-09-14,87.010002,2125.77002
2016-09-15,88.059998,2147.26001
2016-09-16,88.050003,2139.159912
2016-09-19,88.370003,2139.120117
2016-09-20,88.580002,2139.76001
2016-09-21,87.800003,2163.120117
2016-09-22,88.989998,2177.179932
2016-09-23,87.760002,2164.689941
2016-09-26,87.849998,2146.100098
2016-09-27,88.360001,2159.929932
2016-09-28,89.459999,2171.370117
2016-09-29,88.230003,2151.129883
2016-09-30,89.75,2168.27002
2016-10-03,88.660004,2161.199951
2016-10-04,88.349998,2150.48999
2016-10-05,88.849998,2159.72998
2016-10-06,89.220001,2160.77002
2016-10-07,90.0,2153.73999
2016-10-10,89.059998,2163.659912
2016-10-11,88.540001,2136.72998
2016-10-12,88.57,2139.179932
2016-10-13,88.239998,2132.550049
2016-10-14,88.43,2132.97998
2016-10-17,87.830002,2126.5
2016-10-18,87.449997,2139.600098
2016-10-19,85.540001,2144.290039
2016-10-20,84.93,2141.340088
2016-10-21,84.330002,2141.159912
2016-10-24,84.099998,2151.330078
2016-10-25,86.970001,2143.159912
2016-10-26,87.400002,2139.429932
2016-10-27,86.580002,2133.040039
2016-10-28,86.839996,2126.409912
2016-10-31,86.800003,2126.149902
2016-11-01,86.849998,2111.719971
2016-11-02,86.739998,2097.939941
2016-11-03,86.599998,2088.659912
2016-11-04,85.080002,2085.179932
2016-11-07,86.559998,2131.52002
2016-11-08,87.459999,2139.560059
2016-11-09,85.93,2163.26001
2016-11-10,82.959999,2167.47998
2016-11-11,83.580002,2164.449951
2016-11-14,83.0,2164.199951
2016-11-15,83.620003,2180.389893
2016-11-16,83.190002,2176.939941
2016-11-17,83.07,2187.120117
2016-11-18,82.0,2181.899902
2016-11-21,82.639999,2198.179932
2016-11-22,82.760002,2202.939941
2016-11-23,82.68,2204.719971
2016-11-25,83.459999,2213.350098
2016-11-28,83.07,2201.719971
2016-11-29,82.889999,2204.659912
2016-11-30,82.459999,2198.810059
2016-12-01,81.860001,2191.080078
2016-12-02,82.400002,2191.949951
2016-12-05,82.989998,2204.709961
2016-12-06,82.910004,2212.22998
2016-12-07,84.18,2241.350098
2016-12-08,83.5,2246.189941
2016-12-09,84.370003,2259.530029
2016-12-12,85.129997,2256.959961
2016-12-13,85.18,2271.719971
2016-12-14,84.370003,2253.280029
2016-12-15,84.68,2262.030029
2016-12-16,84.68,2258.070068
2016-12-19,84.709999,2262.530029
2016-12-20,84.57,2270.76001
2016-12-21,84.279999,2265.179932
2016-12-22,84.470001,2260.959961
2016-12-23,84.959999,2263.790039
2016-12-27,84.599998,2268.879883
2016-12-28,84.07,2249.919922
2016-12-29,84.349998,2249.26001
2016-12-30,84.080002,2238.830078
2017-01-03,84.199997,2257.830078
2017-01-04,84.5,2270.75
2017-01-05,85.059998,2269.0
2017-01-06,85.029999,2276.97998
2017-01-09,84.400002,2268.899902
2017-01-10,83.489998,2268.899902
2017-01-11,83.75,2275.320068
2017-01-12,83.839996,2270.439941
2017-01-13,84.010002,2274.639893
2017-01-17,85.209999,2267.889893
2017-01-18,84.93,2271.889893
2017-01-19,84.699997,2263.689941
2017-01-20,87.449997,2271.310059
2017-01-23,86.959999,2265.199951
2017-01-24,87.860001,2280.070068
2017-01-25,87.160004,2298.370117
2017-01-26,86.599998,2296.679932
2017-01-27,86.720001,2294.689941
2017-01-30,86.75,2280.899902
2017-01-31,87.599998,2278.870117
2017-02-01,87.330002,2279.550049
2017-02-02,87.760002,2280.850098
2017-02-03,87.410004,2297.419922
2017-02-06,87.400002,2292.560059
2017-02-07,88.010002,2293.080078
2017-02-08,88.330002,2294.669922
2017-02-09,88.669998,2307.870117
2017-02-10,87.970001,2316.100098
2017-02-13,88.309998,2328.25
2017-02-14,87.860001,2337.580078
2017-02-15,91.120003,2349.25
2017-02-16,90.790001,2347.219971
2017-02-17,91.089996,2351.159912
2017-02-21,91.669998,2365.379883
2017-02-22,91.440002,2362.820068
2017-02-23,91.129997,2363.810059
2017-02-24,91.050003,2367.340088
2017-02-27,90.889999,2369.75
2017-02-28,91.07,2363.639893
2017-03-01,91.660004,2395.959961
2017-03-02,90.910004,2381.919922
2017-03-03,90.5,2383.120117
2017-03-06,90.370003,2375.310059
2017-03-07,90.290001,2368.389893
2017-03-08,90.139999,2362.97998
2017-03-09,90.339996,2364.870117
2017-03-10,91.07,2372.600098
2017-03-13,91.309998,2373.469971
2017-03-14,91.0,2365.449951
2017-03-15,91.400002,2385.26001
2017-03-16,91.440002,2381.379883
2017-03-17,91.0,2378.25
2017-03-20,91.220001,2373.469971
2017-03-21,91.190002,2344.02002
2017-03-22,90.989998,2348.449951
2017-03-23,90.769997,2345.959961
2017-03-24,90.57,2343.97998
