Date,PG,^GSPC,^DJI
2011-09-21,63.02,1166.76001,11124.83984
2011-09-22,61.169998,1129.560059,10733.83008
2011-09-23,61.25,1136.430054,10771.48047
2011-09-26,62.540001,1162.949951,11043.86035
2011-09-27,63.259998,1175.380005,11190.69043
2011-09-28,62.73,1151.060059,11010.90039
2011-09-29,63.700001,1160.400024,11153.98047
2011-09-30,63.18,1131.420044,10913.37988
2011-10-03,62.84,1099.22998,10655.29981
2011-10-04,63.369999,1123.949951,10808.70996
2011-10-05,63.34,1144.030029,10939.9502
2011-10-06,63.610001,1164.969971,11123.33008
2011-10-07,63.91,1155.459961,11103.12012
2011-10-10,64.800003,1194.890015,11433.17969
2011-10-11,64.57,1195.540039,11416.29981
2011-10-12,64.889999,1207.25,11518.84961
2011-10-13,64.650002,1203.660034,11478.12988
2011-10-14,64.889999,1224.579956,11644.49023
2011-10-17,64.260002,1200.859985,11397.0
2011-10-18,64.919998,1225.380005,11577.04981
2011-10-19,64.75,1209.880005,11504.62012
2011-10-20,65.089996,1215.390015,11541.78027
2011-10-21,66.260002,1238.25,11808.79004
2011-10-24,65.370003,1254.189941,11913.62012
2011-10-25,64.510002,1229.050049,11706.62012
2011-10-26,64.949997,1242.0,11869.04004
2011-10-27,65.260002,1284.589966,12208.54981
2011-10-28,64.730003,1285.089966,12231.11035
2011-10-31,63.990002,1253.300049,11955.00977
2011-11-01,62.709999,1218.280029,11657.95996
2011-11-02,62.860001,1237.900024,11836.04004
2011-11-03,63.209999,1261.150024,12044.46973
2011-11-04,63.029999,1253.22998,11983.24023
2011-11-07,63.459999,1261.119995,12068.38965
2011-11-08,64.209999,1275.920044,12170.17969
2011-11-09,62.720001,1229.099976,11780.94043
2011-11-10,63.240002,1239.699951,11893.86035
2011-11-11,63.889999,1263.849976,12153.67969
2011-11-14,63.049999,1251.780029,12078.98047
2011-11-15,63.560001,1257.810059,12096.16016
2011-11-16,63.279999,1236.910034,11905.58984
2011-11-17,62.939999,1216.130005,11770.73047
2011-11-18,63.240002,1215.650024,11796.16016
2011-11-21,61.66,1192.97998,11547.30957
2011-11-22,61.689999,1188.040039,11493.71973
2011-11-23,61.060001,1161.790039,11257.54981
2011-11-25,61.0,1158.670044,11231.65039
2011-11-28,62.240002,1192.550049,11523.00977
2011-11-29,62.529999,1195.189941,11555.62988
2011-11-30,64.57,1246.959961,12045.67969
2011-12-01,64.080002,1244.579956,12020.03027
2011-12-02,64.660004,1244.280029,12019.41992
2011-12-05,64.839996,1257.079956,12097.83008
2011-12-06,64.839996,1258.469971,12150.12988
2011-12-07,65.230003,1261.01001,12196.37012
2011-12-08,64.470001,1234.349976,11997.7002
2011-12-09,64.970001,1255.189941,12184.25977
2011-12-12,64.309998,1236.469971,12021.38965
2011-12-13,64.730003,1225.72998,11954.94043
2011-12-14,64.449997,1211.819946,11823.48047
2011-12-15,64.989998,1215.75,11868.80957
2011-12-16,65.139999,1219.660034,11866.38965
2011-12-19,64.949997,1205.349976,11766.25977
2011-12-20,65.790001,1241.300049,12103.58008
2011-12-21,66.0,1243.719971,12107.74023
2011-12-22,66.190002,1254.0,12169.65039
2011-12-23,66.669998,1265.329956,12294.0
2011-12-27,66.790001,1265.430054,12291.34961
2011-12-28,66.540001,1249.640015,12151.41016
2011-12-29,66.970001,1263.02002,12287.04004
2011-12-30,66.709999,1257.599976,12217.55957
2012-01-03,66.830002,1277.060059,12397.37988
2012-01-04,66.800003,1277.300049,12418.41992
2012-01-05,66.519997,1281.060059,12415.7002
2012-01-06,66.360001,1277.810059,12359.91992
2012-01-09,66.639999,1280.699951,12392.69043
2012-01-10,66.330002,1292.079956,12462.46973
2012-01-11,65.68,1292.47998,12449.4502
2012-01-12,65.809998,1295.5,12471.01953
2012-01-13,65.809998,1289.089966,12422.05957
2012-01-17,66.260002,1293.670044,12482.07031
2012-01-18,66.029999,1308.040039,12578.9502
2012-01-19,66.080002,1314.5,12623.98047
2012-01-20,66.230003,1315.380005,12720.48047
2012-01-23,65.0,1316.0,12708.82031
2012-01-24,64.5,1314.650024,12675.75
2012-01-25,64.980003,1326.060059,12758.84961
2012-01-26,64.800003,1318.430054,12734.62988
2012-01-27,64.300003,1316.329956,12660.45996
2012-01-30,63.209999,1313.01001,12653.71973
2012-01-31,63.040001,1312.410034,12632.91016
2012-02-01,63.209999,1324.089966,12716.45996
2012-02-02,63.32,1325.540039,12705.41016
2012-02-03,62.77,1344.900024,12862.23047
2012-02-06,63.509998,1344.329956,12845.12988
2012-02-07,63.700001,1347.050049,12878.2002
2012-02-08,63.639999,1349.959961,12883.9502
2012-02-09,64.040001,1351.949951,12890.45996
2012-02-10,63.880001,1342.640015,12801.23047
2012-02-13,64.230003,1351.77002,12874.04004
2012-02-14,64.480003,1350.5,12878.28027
2012-02-15,64.550003,1343.22998,12780.9502
2012-02-16,65.199997,1358.040039,12904.08008
2012-02-17,64.910004,1361.22998,12949.87012
2012-02-21,64.419998,1362.209961,12965.69043
2012-02-22,64.440002,1357.660034,12938.66992
2012-02-23,66.419998,1363.459961,12984.69043
2012-02-24,66.709999,1365.73999,12982.9502
2012-02-27,66.699997,1367.589966,12981.50977
2012-02-28,67.389999,1372.180054,13005.12012
2012-02-29,67.620003,1365.680054,12952.07031
2012-03-01,66.660004,1374.089966,12980.29981
2012-03-02,66.669998,1369.630005,12977.57031
2012-03-05,66.949997,1364.329956,12962.80957
2012-03-06,66.839996,1343.359985,12759.15039
2012-03-07,66.580002,1352.630005,12837.33008
2012-03-08,66.900002,1365.910034,12907.94043
2012-03-09,66.93,1370.869995,12922.01953
2012-03-12,67.709999,1371.089966,12959.70996
2012-03-13,67.900002,1395.949951,13177.67969
2012-03-14,67.849998,1394.280029,13194.09961
2012-03-15,67.68,1402.599976,13252.75977
2012-03-16,67.25,1404.170044,13232.62012
2012-03-19,67.209999,1409.75,13239.12988
2012-03-20,67.209999,1405.52002,13170.19043
2012-03-21,67.199997,1402.890015,13124.62012
2012-03-22,67.519997,1392.780029,13046.13965
2012-03-23,67.43,1397.109985,13080.73047
2012-03-26,67.459999,1416.51001,13241.62988
2012-03-27,67.150002,1412.52002,13197.73047
2012-03-28,67.190002,1405.540039,13126.20996
2012-03-29,67.010002,1403.280029,13145.82031
2012-03-30,67.209999,1408.469971,13212.04004
2012-04-02,67.559998,1419.040039,13264.49023
2012-04-03,67.089996,1413.380005,13199.54981
2012-04-04,67.260002,1398.959961,13074.75
2012-04-05,67.309998,1398.079956,13060.13965
2012-04-09,66.809998,1382.199951,12929.58984
2012-04-10,66.349998,1358.589966,12715.92969
2012-04-11,66.440002,1368.709961,12805.38965
2012-04-12,66.089996,1387.569946,12986.58008
2012-04-13,65.809998,1370.26001,12849.58984
2012-04-16,66.779999,1369.569946,12921.41016
2012-04-17,67.019997,1390.780029,13115.54004
2012-04-18,66.75,1385.140015,13032.75
2012-04-19,66.57,1376.920044,12964.09961
2012-04-20,67.510002,1378.530029,13029.25977
2012-04-23,66.650002,1366.939941,12927.16992
2012-04-24,67.0,1371.969971,13001.55957
2012-04-25,66.889999,1390.689941,13090.71973
2012-04-26,66.870003,1399.97998,13204.62012
2012-04-27,64.440002,1403.359985,13228.30957
2012-04-30,63.639999,1397.910034,13213.62988
2012-05-01,63.57,1405.819946,13279.32031
2012-05-02,63.98,1402.310059,13268.57031
2012-05-03,64.510002,1391.569946,13206.58984
2012-05-04,64.279999,1369.099976,13038.26953
2012-05-07,64.25,1369.579956,13008.53027
2012-05-08,64.160004,1363.719971,12932.08984
2012-05-09,63.669998,1354.579956,12835.05957
2012-05-10,64.139999,1357.98999,12855.04004
2012-05-11,63.68,1353.390015,12820.59961
2012-05-14,63.580002,1338.349976,12695.34961
2012-05-15,63.720001,1330.660034,12632.0
2012-05-16,64.290001,1324.800049,12598.54981
2012-05-17,63.959999,1304.859985,12442.49023
2012-05-18,63.52,1295.219971,12369.37988
2012-05-21,63.389999,1315.98999,12504.48047
2012-05-22,63.150002,1316.630005,12502.80957
2012-05-23,62.389999,1318.859985,12496.15039
2012-05-24,62.57,1320.680054,12529.75
2012-05-25,62.490002,1317.819946,12454.83008
2012-05-29,62.950001,1332.420044,12580.69043
2012-05-30,62.32,1313.319946,12419.86035
2012-05-31,62.290001,1310.329956,12393.4502
2012-06-01,61.549999,1278.040039,12118.57031
2012-06-04,61.400002,1278.180054,12101.45996
2012-06-05,61.169998,1285.5,12127.9502
2012-06-06,61.799999,1315.130005,12414.79004
2012-06-07,62.759998,1314.98999,12460.95996
2012-06-08,62.75,1325.660034,12554.2002
2012-06-11,62.540001,1308.930054,12411.23047
2012-06-12,62.759998,1324.180054,12573.79981
2012-06-13,62.57,1314.880005,12496.37988
2012-06-14,63.18,1329.099976,12651.91016
2012-06-15,62.880001,1342.839966,12767.16992
2012-06-18,62.290001,1344.780029,12741.82031
2012-06-19,62.209999,1357.97998,12837.33008
2012-06-20,60.389999,1355.689941,12824.38965
2012-06-21,59.75,1325.51001,12573.57031
2012-06-22,59.830002,1335.02002,12640.78027
2012-06-25,59.310001,1313.719971,12502.66016
2012-06-26,59.27,1319.98999,12534.66992
2012-06-27,59.98,1331.849976,12627.00977
2012-06-28,60.290001,1329.040039,12602.25977
2012-06-29,61.25,1362.160034,12880.08984
2012-07-02,61.189999,1365.51001,12871.38965
2012-07-03,61.360001,1374.02002,12943.66016
2012-07-05,61.349998,1367.579956,12896.66992
2012-07-06,61.279999,1354.680054,12772.46973
2012-07-09,61.549999,1352.459961,12736.29004
2012-07-10,61.73,1341.469971,12653.12012
2012-07-11,61.400002,1341.449951,12604.53027
2012-07-12,63.700001,1334.76001,12573.26953
2012-07-13,65.089996,1356.780029,12777.08984
2012-07-16,64.809998,1353.640015,12727.20996
2012-07-17,65.349998,1363.670044,12805.54004
2012-07-18,64.82,1372.780029,12908.7002
2012-07-19,64.919998,1376.51001,12943.36035
2012-07-20,64.730003,1362.660034,12822.57031
2012-07-23,64.389999,1350.52002,12721.45996
2012-07-24,64.019997,1338.310059,12617.32031
2012-07-25,64.019997,1337.890015,12676.04981
2012-07-26,64.559998,1360.02002,12887.92969
2012-07-27,65.089996,1385.969971,13075.66016
2012-07-30,65.099998,1385.300049,13073.00977
2012-07-31,64.540001,1379.319946,13008.67969
2012-08-01,64.010002,1375.319946,12976.12988
2012-08-02,63.509998,1365.0,12878.87988
2012-08-03,65.5,1390.98999,13096.16992
2012-08-06,65.809998,1394.22998,13117.50977
2012-08-07,66.220001,1401.349976,13168.59961
2012-08-08,66.720001,1402.219971,13175.63965
2012-08-09,66.730003,1402.800049,13165.19043
2012-08-10,66.769997,1405.869995,13207.9502
2012-08-13,66.480003,1404.109985,13169.42969
2012-08-14,66.730003,1403.930054,13172.13965
2012-08-15,66.639999,1405.530029,13164.78027
2012-08-16,67.0,1415.51001,13250.11035
2012-08-17,67.0,1418.160034,13275.2002
2012-08-20,66.75,1418.130005,13271.63965
2012-08-21,66.769997,1413.170044,13203.58008
2012-08-22,66.849998,1413.48999,13172.75977
2012-08-23,66.68,1402.079956,13057.45996
2012-08-24,67.019997,1411.130005,13157.96973
2012-08-27,67.110001,1410.439941,13124.66992
2012-08-28,66.989998,1409.300049,13102.99023
2012-08-29,66.870003,1410.48999,13107.48047
2012-08-30,66.879997,1399.47998,13000.70996
2012-08-31,67.190002,1406.579956,13090.83984
2012-09-04,67.400002,1404.939941,13035.94043
2012-09-05,67.290001,1403.439941,13047.48047
2012-09-06,68.239998,1432.119995,13292.0
2012-09-07,68.519997,1437.920044,13306.63965
2012-09-10,68.510002,1429.079956,13254.29004
2012-09-11,68.260002,1433.560059,13323.36035
2012-09-12,68.099998,1436.560059,13333.34961
2012-09-13,68.910004,1459.98999,13539.86035
2012-09-14,69.160004,1465.77002,13593.37012
2012-09-17,69.25,1461.189941,13553.09961
2012-09-18,69.220001,1459.319946,13564.63965
2012-09-19,69.260002,1461.050049,13577.95996
2012-09-20,69.559998,1460.26001,13596.92969
2012-09-21,69.419998,1460.150024,13579.46973
2012-09-24,69.760002,1456.890015,13558.91992
2012-09-25,69.589996,1441.589966,13457.54981
2012-09-26,69.300003,1433.319946,13413.50977
2012-09-27,69.300003,1447.150024,13485.96973
2012-09-28,69.360001,1440.670044,13437.12988
2012-10-01,69.449997,1444.48999,13515.11035
2012-10-02,68.790001,1445.75,13482.36035
2012-10-03,69.169998,1450.98999,13494.61035
2012-10-04,69.379997,1461.400024,13575.36035
2012-10-05,69.629997,1460.930054,13610.15039
2012-10-08,69.099998,1455.880005,13583.65039
2012-10-09,68.699997,1441.47998,13473.53027
2012-10-10,68.139999,1432.560059,13344.96973
2012-10-11,68.0,1432.839966,13326.38965
2012-10-12,67.940002,1428.589966,13328.84961
2012-10-15,68.709999,1440.130005,13424.23047
2012-10-16,69.0,1454.920044,13551.78027
2012-10-17,69.470001,1460.910034,13557.0
2012-10-18,69.470001,1457.339966,13548.94043
2012-10-19,68.57,1433.189941,13343.50977
2012-10-22,68.5,1433.819946,13345.88965
2012-10-23,67.440002,1413.109985,13102.53027
2012-10-24,68.080002,1408.75,13077.33984
2012-10-25,70.07,1412.969971,13103.67969
2012-10-26,69.440002,1411.939941,13107.20996
2012-10-31,69.239998,1412.160034,13096.45996
2012-11-01,69.25,1427.589966,13232.62012
2012-11-02,69.190002,1414.199951,13093.16016
2012-11-05,68.669998,1417.26001,13112.44043
2012-11-06,68.93,1428.390015,13245.67969
2012-11-07,68.059998,1394.530029,12932.73047
2012-11-08,66.910004,1377.51001,12811.32031
2012-11-09,67.010002,1379.849976,12815.38965
2012-11-12,67.080002,1380.030029,12815.08008
2012-11-13,66.849998,1374.530029,12756.17969
2012-11-14,66.529999,1355.48999,12570.9502
2012-11-15,66.32,1353.329956,12542.37988
2012-11-16,66.82,1359.880005,12588.30957
2012-11-19,67.919998,1386.890015,12795.95996
2012-11-20,68.300003,1387.810059,12788.50977
2012-11-21,68.470001,1391.030029,12836.88965
2012-11-23,69.589996,1409.150024,13009.53027
2012-11-26,69.480003,1406.290039,12967.37012
2012-11-27,68.989998,1398.939941,12878.12988
2012-11-28,69.440002,1409.930054,12985.11035
2012-11-29,69.5,1415.949951,13021.82031
2012-11-30,69.830002,1416.180054,13025.58008
2012-12-03,69.580002,1409.459961,12965.59961
2012-12-04,69.309998,1407.050049,12951.78027
2012-12-05,69.410004,1409.280029,13034.49023
2012-12-06,69.949997,1413.939941,13074.04004
2012-12-07,70.290001,1418.069946,13155.12988
2012-12-10,70.220001,1418.550049,13169.87988
2012-12-11,70.660004,1427.839966,13248.44043
2012-12-12,70.760002,1428.47998,13245.4502
2012-12-13,70.129997,1419.449951,13170.71973
2012-12-14,69.93,1413.579956,13135.00977
2012-12-17,69.93,1430.359985,13235.38965
2012-12-18,69.970001,1446.790039,13350.95996
2012-12-19,69.339996,1435.810059,13251.96973
2012-12-20,69.82,1443.689941,13311.71973
2012-12-21,68.720001,1430.150024,13190.83984
2012-12-24,68.519997,1426.660034,13138.92969
2012-12-26,68.0,1419.829956,13114.58984
2012-12-27,67.970001,1418.099976,13096.30957
2012-12-28,67.150002,1402.430054,12938.11035
2012-12-31,67.889999,1426.189941,13104.13965
2013-01-02,69.389999,1462.420044,13412.54981
2013-01-03,68.949997,1459.369995,13391.36035
2013-01-04,69.089996,1466.469971,13435.20996
2013-01-07,68.620003,1461.890015,13384.29004
2013-01-08,68.510002,1457.150024,13328.84961
2013-01-09,68.879997,1461.02002,13390.50977
2013-01-10,69.269997,1472.119995,13471.21973
2013-01-11,69.220001,1472.050049,13488.42969
2013-01-14,69.629997,1470.680054,13507.32031
2013-01-15,69.879997,1472.339966,13534.88965
2013-01-16,69.339996,1472.630005,13511.23047
2013-01-17,69.669998,1480.939941,13596.01953
2013-01-18,69.940002,1485.97998,13649.7002
2013-01-22,69.949997,1492.560059,13712.20996
2013-01-23,70.690002,1494.810059,13779.33008
2013-01-24,70.419998,1494.819946,13825.33008
2013-01-25,73.25,1502.959961,13895.98047
2013-01-28,73.769997,1500.180054,13881.92969
2013-01-29,75.0,1507.839966,13954.41992
2013-01-30,75.080002,1501.959961,13910.41992
2013-01-31,75.160004,1498.109985,13860.58008
2013-02-01,75.919998,1513.170044,14009.79004
2013-02-04,75.25,1495.709961,13880.08008
2013-02-05,75.699997,1511.290039,13979.29981
2013-02-06,76.150002,1512.119995,13986.51953
2013-02-07,76.150002,1509.390015,13944.04981
2013-02-08,75.75,1517.930054,13992.96973
2013-02-11,75.809998,1517.01001,13971.24023
2013-02-12,75.980003,1519.430054,14018.7002
2013-02-13,76.559998,1520.329956,13982.91016
2013-02-14,76.779999,1521.380005,13973.38965
2013-02-15,76.540001,1519.790039,13981.75977
2013-02-19,77.379997,1530.939941,14035.66992
2013-02-20,77.080002,1511.949951,13927.54004
2013-02-21,77.040001,1502.420044,13880.62012
2013-02-22,76.989998,1515.599976,14000.57031
2013-02-25,75.919998,1487.849976,13784.16992
2013-02-26,76.080002,1496.939941,13900.12988
2013-02-27,76.75,1515.98999,14075.37012
2013-02-28,76.18,1514.680054,14054.49023
2013-03-01,76.489998,1518.199951,14089.66016
2013-03-04,76.68,1525.199951,14127.82031
2013-03-05,77.050003,1539.790039,14253.76953
2013-03-06,77.199997,1541.459961,14296.24023
2013-03-07,76.900002,1544.26001,14329.49023
2013-03-08,77.18,1551.180054,14397.07031
2013-03-11,77.349998,1556.219971,14447.29004
2013-03-12,77.169998,1552.47998,14450.05957
2013-03-13,76.800003,1554.52002,14455.28027
2013-03-14,77.389999,1563.22998,14539.13965
2013-03-15,76.339996,1560.699951,14514.11035
2013-03-18,76.160004,1552.099976,14452.05957
2013-03-19,77.110001,1548.339966,14455.82031
2013-03-20,77.580002,1558.709961,14511.73047
2013-03-21,77.209999,1545.800049,14421.49023
2013-03-22,77.269997,1556.890015,14512.03027
2013-03-25,76.68,1551.689941,14447.75
2013-03-26,77.400002,1563.77002,14559.65039
2013-03-27,77.059998,1562.849976,14526.16016
2013-03-28,77.059998,1569.189941,14578.54004
2013-04-01,77.699997,1562.170044,14572.84961
2013-04-02,78.959999,1570.25,14662.00977
2013-04-03,78.120003,1553.689941,14550.34961
2013-04-04,78.540001,1559.97998,14606.11035
2013-04-05,78.230003,1553.280029,14565.25
2013-04-08,78.790001,1563.069946,14613.48047
2013-04-09,78.260002,1568.609985,14673.45996
2013-04-10,79.239998,1587.72998,14802.24023
2013-04-11,79.669998,1593.369995,14865.13965
2013-04-12,80.080002,1588.849976,14865.05957
2013-04-15,79.650002,1552.359985,14599.2002
2013-04-16,80.099998,1574.569946,14756.78027
2013-04-17,79.059998,1552.01001,14618.58984
2013-04-18,79.870003,1541.609985,14537.13965
2013-04-19,81.43,1555.25,14547.50977
2013-04-22,81.400002,1562.5,14567.16992
2013-04-23,82.540001,1578.780029,14719.45996
2013-04-24,77.120003,1578.790039,14676.29981
2013-04-25,76.580002,1585.160034,14700.79981
2013-04-26,77.099998,1582.23999,14712.54981
2013-04-29,77.68,1593.609985,14818.75
2013-04-30,76.769997,1597.569946,14839.79981
2013-05-01,76.989998,1582.699951,14700.9502
2013-05-02,77.760002,1597.589966,14831.58008
2013-05-03,78.190002,1614.420044,14973.95996
2013-05-06,77.75,1617.5,14968.88965
2013-05-07,77.940002,1625.959961,15056.2002
2013-05-08,78.440002,1632.689941,15105.12012
2013-05-09,78.209999,1626.670044,15082.62012
2013-05-10,78.760002,1633.699951,15118.49023
2013-05-13,78.589996,1633.77002,15091.67969
2013-05-14,79.470001,1650.339966,15215.25
2013-05-15,80.68,1658.780029,15275.69043
2013-05-16,80.199997,1650.469971,15233.21973
2013-05-17,80.019997,1667.469971,15354.40039
2013-05-20,79.089996,1666.290039,15335.28027
2013-05-21,78.800003,1669.160034,15387.58008
2013-05-22,78.82,1655.349976,15307.16992
2013-05-23,78.699997,1650.51001,15294.5
2013-05-24,81.879997,1649.599976,15303.09961
2013-05-28,80.860001,1660.060059,15409.38965
2013-05-29,78.900002,1648.359985,15302.79981
2013-05-30,79.089996,1654.410034,15324.53027
2013-05-31,76.760002,1630.73999,15115.57031
2013-06-03,77.660004,1640.420044,15254.03027
2013-06-04,77.370003,1631.380005,15177.54004
2013-06-05,76.660004,1608.900024,14960.58984
2013-06-06,76.82,1622.560059,15040.62012
2013-06-07,77.75,1643.380005,15248.12012
2013-06-10,78.07,1642.810059,15238.58984
2013-06-11,78.120003,1626.130005,15122.01953
2013-06-12,77.599998,1612.52002,14995.23047
2013-06-13,78.43,1636.359985,15176.08008
2013-06-14,78.029999,1626.72998,15070.17969
2013-06-17,78.959999,1639.040039,15179.84961
2013-06-18,79.040001,1651.810059,15318.23047
2013-06-19,77.610001,1628.930054,15112.19043
2013-06-20,75.25,1588.189941,14758.32031
2013-06-21,77.43,1592.430054,14799.40039
2013-06-24,76.580002,1573.089966,14659.55957
2013-06-25,76.690002,1588.030029,14760.30957
2013-06-26,77.400002,1603.26001,14910.13965
2013-06-27,77.669998,1613.199951,15024.49023
2013-06-28,76.989998,1606.280029,14909.59961
2013-07-01,78.019997,1614.959961,14974.95996
2013-07-02,78.440002,1614.079956,14932.41016
2013-07-03,78.57,1615.410034,14988.37012
2013-07-05,78.339996,1631.890015,15135.83984
2013-07-08,78.760002,1640.459961,15224.69043
2013-07-09,79.57,1652.319946,15300.33984
2013-07-10,79.800003,1652.619995,15291.66016
2013-07-11,80.769997,1675.02002,15460.91992
2013-07-12,81.550003,1680.189941,15464.29981
2013-07-15,81.510002,1682.5,15484.25977
2013-07-16,80.970001,1676.26001,15451.84961
2013-07-17,80.089996,1680.910034,15470.51953
2013-07-18,80.300003,1689.369995,15548.54004
2013-07-19,81.370003,1692.089966,15543.74023
2013-07-22,81.220001,1695.530029,15545.54981
2013-07-23,80.949997,1692.390015,15567.74023
2013-07-24,80.269997,1685.939941,15542.24023
2013-07-25,80.410004,1690.25,15555.61035
2013-07-26,80.389999,1691.650024,15558.83008
2013-07-29,80.089996,1685.329956,15521.96973
2013-07-30,80.440002,1685.959961,15520.58984
2013-07-31,80.300003,1685.72998,15499.54004
2013-08-01,81.639999,1706.869995,15628.01953
2013-08-02,81.290001,1709.670044,15658.36035
2013-08-05,81.400002,1707.140015,15612.12988
2013-08-06,81.739998,1697.369995,15518.74023
2013-08-07,81.959999,1690.910034,15470.66992
2013-08-08,82.169998,1697.47998,15498.32031
2013-08-09,81.639999,1691.420044,15425.50977
2013-08-12,81.620003,1689.469971,15419.67969
2013-08-13,81.660004,1694.160034,15451.00977
2013-08-14,81.25,1685.390015,15337.66016
2013-08-15,80.480003,1661.319946,15112.19043
2013-08-16,79.900002,1655.829956,15081.46973
2013-08-19,79.589996,1646.060059,15010.74023
2013-08-20,79.529999,1652.349976,15002.99023
2013-08-21,79.379997,1642.800049,14897.54981
2013-08-22,79.769997,1656.959961,14963.74023
2013-08-23,80.010002,1663.5,15010.50977
2013-08-26,78.540001,1656.780029,14946.45996
2013-08-27,77.970001,1630.47998,14776.12988
2013-08-28,76.849998,1634.959961,14824.50977
2013-08-29,77.309998,1638.170044,14840.9502
2013-08-30,77.889999,1632.969971,14810.30957
2013-09-03,77.75,1639.77002,14833.95996
2013-09-04,77.489998,1653.079956,14930.87012
2013-09-05,77.139999,1655.079956,14937.48047
2013-09-06,77.150002,1655.170044,14922.5
2013-09-09,78.160004,1671.709961,15063.12012
2013-09-10,77.949997,1683.98999,15191.05957
2013-09-11,78.269997,1689.130005,15326.59961
2013-09-12,78.260002,1683.420044,15300.63965
2013-09-13,79.050003,1687.98999,15376.05957
2013-09-16,80.160004,1697.599976,15494.78027
2013-09-17,79.830002,1704.76001,15529.73047
2013-09-18,80.300003,1725.52002,15676.94043
2013-09-19,80.120003,1722.339966,15636.54981
2013-09-20,79.389999,1709.910034,15451.08984
2013-09-23,79.279999,1701.839966,15401.37988
2013-09-24,78.620003,1697.420044,15334.58984
2013-09-25,77.720001,1692.77002,15273.25977
2013-09-26,78.050003,1698.670044,15328.29981
2013-09-27,77.209999,1691.75,15258.24023
2013-09-30,75.589996,1681.550049,15129.66992
2013-10-01,76.160004,1695.0,15191.7002
2013-10-02,75.93,1693.869995,15133.13965
2013-10-03,75.839996,1678.660034,14996.48047
2013-10-04,76.019997,1690.5,15072.58008
2013-10-07,75.650002,1676.119995,14936.24023
2013-10-08,76.330002,1655.449951,14776.53027
2013-10-09,76.949997,1656.400024,14802.98047
2013-10-10,77.889999,1692.560059,15126.07031
2013-10-11,78.480003,1703.199951,15237.11035
2013-10-14,78.739998,1710.140015,15301.25977
2013-10-15,77.599998,1698.060059,15168.00977
2013-10-16,78.339996,1721.540039,15373.83008
2013-10-17,79.419998,1733.150024,15371.65039
2013-10-18,79.410004,1744.5,15399.65039
2013-10-21,78.970001,1744.660034,15392.2002
2013-10-22,80.379997,1754.670044,15467.66016
2013-10-23,80.910004,1746.380005,15413.33008
2013-10-24,80.610001,1752.069946,15509.20996
2013-10-25,80.0,1759.77002,15570.28027
2013-10-28,81.300003,1762.109985,15568.92969
2013-10-29,82.459999,1771.949951,15680.34961
2013-10-30,81.519997,1763.310059,15618.75977
2013-10-31,80.75,1756.540039,15545.75
2013-11-01,81.150002,1761.640015,15615.54981
2013-11-04,81.330002,1767.930054,15639.12012
2013-11-05,81.43,1762.969971,15618.21973
2013-11-06,82.809998,1770.48999,15746.87988
2013-11-07,82.32,1747.150024,15593.98047
2013-11-08,82.510002,1770.609985,15761.78027
2013-11-11,82.260002,1771.890015,15783.09961
2013-11-12,82.800003,1767.689941,15750.66992
2013-11-13,83.5,1782.0,15821.62988
2013-11-14,84.32,1790.619995,15876.21973
2013-11-15,84.839996,1798.180054,15961.7002
2013-11-18,84.57,1791.530029,15976.01953
2013-11-19,84.339996,1787.869995,15967.03027
2013-11-20,84.690002,1781.369995,15900.82031
2013-11-21,84.669998,1795.849976,16009.99023
2013-11-22,84.949997,1804.76001,16064.76953
2013-11-25,85.410004,1802.47998,16072.54004
2013-11-26,84.639999,1802.75,16072.79981
2013-11-27,84.279999,1807.22998,16097.33008
2013-11-29,84.220001,1805.810059,16086.41016
2013-12-02,83.339996,1800.900024,16008.76953
2013-12-03,83.830002,1795.150024,15914.62012
2013-12-04,83.349998,1792.810059,15889.76953
2013-12-05,82.690002,1785.030029,15821.50977
2013-12-06,84.519997,1805.089966,16020.2002
2013-12-09,84.779999,1808.369995,16025.53027
2013-12-10,83.650002,1802.619995,15973.12988
2013-12-11,84.019997,1782.219971,15843.53027
2013-12-12,82.300003,1775.5,15739.42969
2013-12-13,82.370003,1775.319946,15755.36035
2013-12-16,81.690002,1786.540039,15884.57031
2013-12-17,80.910004,1781.0,15875.25977
2013-12-18,82.379997,1810.650024,16167.96973
2013-12-19,81.900002,1809.599976,16179.08008
2013-12-20,81.839996,1818.319946,16221.13965
2013-12-23,81.309998,1827.98999,16294.61035
2013-12-24,81.309998,1833.319946,16357.54981
2013-12-26,81.760002,1842.02002,16479.88086
2013-12-27,82.010002,1841.400024,16478.41016
2013-12-30,82.0,1841.069946,16504.28906
2013-12-31,81.410004,1848.359985,16576.66016
2014-01-02,80.540001,1831.97998,16441.34961
2014-01-03,80.449997,1831.369995,16469.99023
2014-01-06,80.639999,1826.77002,16425.09961
2014-01-07,81.419998,1837.880005,16530.93945
2014-01-08,80.239998,1837.48999,16462.74023
2014-01-09,80.419998,1838.130005,16444.75977
2014-01-10,80.300003,1842.369995,16437.05078
2014-01-13,80.010002,1819.199951,16257.94043
2014-01-14,80.870003,1838.880005,16373.86035
2014-01-15,80.790001,1848.380005,16481.93945
2014-01-16,80.559998,1845.890015,16417.00977
2014-01-17,79.879997,1838.699951,16458.56055
2014-01-21,80.18,1843.800049,16414.43945
2014-01-22,79.230003,1844.859985,16373.33984
2014-01-23,78.239998,1828.459961,16197.34961
