Date,^GSPC,^IXIC,^GDAXI
19/05/2006,1267.030029,2193.879883,5652.720215
22/05/2006,1262.069946,2172.860107,5666.069824
23/05/2006,1256.579956,2158.76001,5672.279785
24/05/2006,1258.569946,2169.169922,5546.240234
25/05/2006,1272.880005,2198.23999,5678.490234
26/05/2006,1280.160034,2210.370117,5587.22998
30/05/2006,1259.869995,2164.73999,5706.060059
31/05/2006,1270.089966,2178.879883,5788.359863
01/06/2006,1285.709961,2219.860107,5755.02002
02/06/2006,1288.219971,2219.409912,5622.430176
05/06/2006,1265.290039,2169.620117,5692.859863
06/06/2006,1263.849976,2162.780029,5707.589844
07/06/2006,1256.150024,2151.800049,5687.040039
08/06/2006,1257.930054,2145.320068,5621.189941
09/06/2006,1252.300049,2135.060059,5502.810059
12/06/2006,1237.439941,2091.320068,5543.930176
13/06/2006,1223.689941,2072.469971,5383.279785
14/06/2006,1230.040039,2086.0,5464.080078
15/06/2006,1256.160034,2144.149902,5395.549805
16/06/2006,1251.540039,2129.949951,5292.140137
19/06/2006,1240.130005,2110.419922,5305.990234
20/06/2006,1240.119995,2107.060059,5422.220215
21/06/2006,1252.199951,2141.199951,5376.009766
22/06/2006,1245.599976,2122.97998,5439.22998
23/06/2006,1244.5,2121.469971,5493.609863
26/06/2006,1250.560059,2133.669922,5503.410156
27/06/2006,1239.199951,2100.25,5533.419922
28/06/2006,1246.0,2111.840088,5529.740234
29/06/2006,1272.869995,2174.379883,5514.629883
30/06/2006,1270.199951,2172.090088,5459.149902
03/07/2006,1280.189941,2190.429932,5456.870117
05/07/2006,1270.910034,2153.340088,5581.669922
06/07/2006,1274.079956,2155.090088,5683.310059
07/07/2006,1265.47998,2130.060059,5712.689941
10/07/2006,1267.339966,2116.929932,5729.009766
11/07/2006,1272.430054,2128.860107,5625.629883
12/07/2006,1258.599976,2090.23999,5695.470215
13/07/2006,1242.280029,2054.110107,5681.850098
14/07/2006,1236.199951,2037.349976,5706.319824
17/07/2006,1234.48999,2037.719971,5616.040039
18/07/2006,1236.859985,2043.219971,5637.819824
19/07/2006,1259.810059,2080.709961,5527.290039
20/07/2006,1249.130005,2039.420044,5422.220215
21/07/2006,1240.290039,2020.390015,5416.959961
24/07/2006,1260.910034,2061.840088,5396.850098
25/07/2006,1268.880005,2073.899902,5539.290039
26/07/2006,1268.400024,2070.459961,5545.819824
27/07/2006,1263.199951,2054.469971,5451.009766
28/07/2006,1278.550049,2094.139893,5578.049805
31/07/2006,1276.660034,2091.469971,5565.759766
01/08/2006,1270.920044,2061.98999,5583.100098
02/08/2006,1277.410034,2078.810059,5659.069824
03/08/2006,1280.27002,2092.340088,5705.419922
04/08/2006,1279.359985,2085.050049,5681.970215
07/08/2006,1275.77002,2072.5,5596.740234
08/08/2006,1271.47998,2060.850098,5680.819824
09/08/2006,1265.949951,2060.280029,5640.029785
10/08/2006,1271.810059,2071.73999,5723.029785
11/08/2006,1266.73999,2057.709961,5626.669922
14/08/2006,1268.209961,2069.040039,5651.919922
15/08/2006,1285.579956,2115.01001,5702.810059
16/08/2006,1295.430054,2149.540039,5630.959961
17/08/2006,1297.47998,2157.610107,5628.370117
18/08/2006,1302.300049,2163.949951,5692.0
21/08/2006,1297.52002,2147.75,5776.799805
22/08/2006,1298.819946,2150.02002,5812.939941
23/08/2006,1292.98999,2134.659912,5833.509766
24/08/2006,1296.060059,2137.110107,5817.02002
25/08/2006,1295.089966,2140.290039,5794.830078
28/08/2006,1301.780029,2160.699951,5818.410156
29/08/2006,1304.280029,2172.300049,5775.540039
30/08/2006,1305.369995,2185.72998,5814.080078
31/08/2006,1303.819946,2183.75,5811.470215
01/09/2006,1311.01001,2193.159912,5854.990234
05/09/2006,1313.25,2205.699951,5847.02002
06/09/2006,1300.26001,2167.840088,5867.529785
07/09/2006,1294.02002,2155.290039,5859.569824
08/09/2006,1298.920044,2165.790039,5876.540039
11/09/2006,1299.540039,2173.25,5909.720215
12/09/2006,1313.0,2215.820068,5884.069824
13/09/2006,1318.069946,2227.669922,5813.060059
14/09/2006,1316.280029,2228.72998,5773.720215
15/09/2006,1319.660034,2235.590088,5795.259766
18/09/2006,1321.180054,2235.75,5798.459961
19/09/2006,1317.640015,2222.370117,5873.850098
20/09/2006,1325.180054,2252.889893,5906.120117
21/09/2006,1318.030029,2237.75,5907.370117
22/09/2006,1314.780029,2218.929932,5937.870117
25/09/2006,1326.369995,2249.070068,5926.330078
26/09/2006,1336.349976,2261.340088,5873.459961
27/09/2006,1336.589966,2263.389893,5954.379883
28/09/2006,1338.880005,2270.02002,5962.029785
29/09/2006,1335.849976,2258.429932,5883.319824
02/10/2006,1331.319946,2237.600098,5901.660156
03/10/2006,1334.109985,2243.649902,5960.629883
04/10/2006,1350.199951,2290.949951,5989.709961
05/10/2006,1353.219971,2306.340088,5989.160156
06/10/2006,1349.589966,2299.98999,6004.330078
09/10/2006,1350.660034,2311.77002,5999.459961
10/10/2006,1353.420044,2315.429932,5992.220215
11/10/2006,1349.949951,2308.27002,6046.370117
12/10/2006,1362.829956,2346.179932,6075.279785
13/10/2006,1365.619995,2357.290039,6085.819824
16/10/2006,1369.060059,2363.840088,6084.399902
17/10/2006,1364.050049,2344.949951,6117.709961
18/10/2006,1365.800049,2337.149902,6119.450195
19/10/2006,1366.959961,2340.939941,6160.279785
20/10/2006,1368.599976,2342.300049,6173.680176
23/10/2006,1377.02002,2355.560059,6186.540039
24/10/2006,1377.380005,2344.840088,6115.100098
25/10/2006,1382.219971,2356.590088,6182.779785
26/10/2006,1389.079956,2379.100098,6177.419922
27/10/2006,1377.339966,2350.620117,6202.819824
30/10/2006,1377.930054,2363.77002,6242.910156
31/10/2006,1377.939941,2366.709961,6247.52002
01/11/2006,1367.810059,2334.350098,6264.919922
02/11/2006,1367.339966,2334.02002,6284.189941
03/11/2006,1364.300049,2330.790039,6262.540039
06/11/2006,1379.780029,2365.949951,6258.189941
07/11/2006,1382.839966,2375.879883,6268.919922
08/11/2006,1385.719971,2384.939941,6291.899902
09/11/2006,1378.329956,2376.01001,6223.330078
10/11/2006,1380.900024,2389.719971,6241.149902
13/11/2006,1384.420044,2406.379883,6330.649902
14/11/2006,1393.219971,2430.659912,6361.959961
15/11/2006,1396.569946,2442.75,6349.259766
16/11/2006,1399.76001,2449.060059,6358.680176
17/11/2006,1401.199951,2445.860107,6357.77002
20/11/2006,1400.5,2452.719971,6393.72998
21/11/2006,1402.810059,2454.840088,6387.379883
22/11/2006,1406.089966,2465.97998,6430.890137
24/11/2006,1400.949951,2460.26001,6443.02002
27/11/2006,1381.959961,2405.919922,6412.359863
28/11/2006,1386.719971,2412.610107,6452.330078
29/11/2006,1399.47998,2432.22998,6460.390137
30/11/2006,1400.630005,2431.77002,6476.129883
01/12/2006,1396.709961,2413.209961,6475.25
04/12/2006,1409.119995,2448.389893,6411.959961
05/12/2006,1414.76001,2452.379883,6298.169922
06/12/2006,1412.900024,2445.860107,6281.680176
07/12/2006,1407.290039,2427.689941,6363.799805
08/12/2006,1409.839966,2437.360107,6309.189941
11/12/2006,1413.040039,2442.860107,6241.129883
12/12/2006,1411.560059,2431.600098,6295.22998
13/12/2006,1413.209961,2432.409912,6372.799805
14/12/2006,1425.48999,2453.850098,6369.509766
15/12/2006,1427.089966,2457.199951,6413.029785
18/12/2006,1422.47998,2435.570068,6427.410156
19/12/2006,1425.550049,2429.550049,6469.419922
20/12/2006,1423.530029,2427.610107,6476.169922
21/12/2006,1418.300049,2415.850098,6520.77002
22/12/2006,1410.76001,2401.179932,6552.580078
26/12/2006,1416.900024,2413.51001,6588.830078
27/12/2006,1426.839966,2431.219971,6597.25
28/12/2006,1424.72998,2425.570068,6553.509766
29/12/2006,1418.300049,2415.290039,6586.910156
03/01/2007,1416.599976,2423.159912,6573.959961
04/01/2007,1418.339966,2453.429932,6503.129883
05/01/2007,1409.709961,2434.25,6608.859863
08/01/2007,1412.839966,2438.199951,6611.810059
09/01/2007,1412.109985,2443.830078,6596.919922
10/01/2007,1414.849976,2459.330078,6681.129883
11/01/2007,1423.819946,2484.850098,6691.319824
12/01/2007,1430.72998,2502.820068,6674.399902
16/01/2007,1431.900024,2497.780029,6593.089844
17/01/2007,1430.619995,2479.419922,6607.589844
18/01/2007,1426.369995,2443.209961,6614.370117
19/01/2007,1430.5,2451.310059,6566.560059
22/01/2007,1422.949951,2431.070068,6687.299805
23/01/2007,1427.98999,2431.409912,6705.169922
24/01/2007,1440.130005,2466.280029,6731.740234
25/01/2007,1423.900024,2434.23999,6716.819824
26/01/2007,1422.180054,2435.48999,6701.700195
29/01/2007,1420.619995,2441.090088,6689.620117
30/01/2007,1428.819946,2448.639893,6747.169922
31/01/2007,1438.23999,2463.929932,6687.310059
01/02/2007,1445.939941,2468.379883,6678.930176
02/02/2007,1448.390015,2475.879883,6748.370117
05/02/2007,1446.98999,2470.600098,6719.580078
06/02/2007,1448.0,2471.48999,6690.339844
07/02/2007,1450.02002,2490.5,6726.009766
08/02/2007,1448.310059,2488.669922,6788.22998
09/02/2007,1438.060059,2459.820068,6789.109863
12/02/2007,1433.369995,2450.379883,6851.279785
13/02/2007,1444.26001,2459.879883,6885.759766
14/02/2007,1455.300049,2488.379883,6874.060059
15/02/2007,1456.810059,2497.100098,6875.700195
16/02/2007,1455.540039,2496.310059,6915.560059
20/02/2007,1459.680054,2513.040039,6876.72998
21/02/2007,1457.630005,2518.419922,6911.109863
22/02/2007,1456.380005,2524.939941,6859.450195
23/02/2007,1451.189941,2515.100098,6895.339844
26/02/2007,1449.369995,2504.52002,6961.180176
27/02/2007,1399.040039,2407.860107,6958.620117
28/02/2007,1406.819946,2416.149902,6957.069824
01/03/2007,1403.170044,2404.209961,6987.080078
02/03/2007,1387.170044,2368.0,6982.910156
05/03/2007,1374.119995,2340.679932,6941.660156
06/03/2007,1395.410034,2385.139893,6973.72998
07/03/2007,1391.969971,2374.639893,6992.580078
08/03/2007,1401.890015,2387.72998,7027.589844
09/03/2007,1402.839966,2387.550049,6819.649902
12/03/2007,1406.599976,2402.290039,6715.439941
13/03/2007,1377.949951,2350.570068,6640.240234
14/03/2007,1387.170044,2371.73999,6603.319824
15/03/2007,1392.280029,2378.699951,6534.569824
16/03/2007,1386.949951,2372.659912,6595.0
19/03/2007,1402.060059,2394.409912,6617.75
20/03/2007,1410.939941,2408.209961,6713.22998
21/03/2007,1435.040039,2455.919922,6716.52002
22/03/2007,1434.540039,2451.73999,6715.490234
23/03/2007,1436.109985,2448.929932,6623.990234
26/03/2007,1437.5,2455.629883,6447.700195
27/03/2007,1428.609985,2437.429932,6585.470215
28/03/2007,1417.22998,2417.100098,6579.870117
29/03/2007,1422.530029,2417.879883,6671.410156
30/03/2007,1420.859985,2421.639893,6700.290039
02/04/2007,1424.550049,2422.26001,6712.060059
03/04/2007,1437.77002,2450.330078,6856.959961
04/04/2007,1439.369995,2458.689941,6899.060059
05/04/2007,1443.76001,2471.340088,6828.819824
09/04/2007,1444.609985,2469.179932,6858.339844
10/04/2007,1448.390015,2477.610107,6816.890137
11/04/2007,1438.869995,2459.310059,6897.080078
12/04/2007,1447.800049,2480.320068,6917.029785
13/04/2007,1452.849976,2491.939941,6937.169922
16/04/2007,1468.329956,2518.330078,7045.560059
17/04/2007,1471.47998,2516.949951,7073.910156
18/04/2007,1472.5,2510.5,7099.910156
19/04/2007,1470.72998,2505.350098,7166.669922
20/04/2007,1484.349976,2526.389893,7152.830078
23/04/2007,1480.930054,2523.669922,7142.950195
24/04/2007,1480.410034,2524.540039,7212.069824
25/04/2007,1495.420044,2547.889893,7338.060059
26/04/2007,1494.25,2554.459961,7348.830078
27/04/2007,1494.069946,2557.209961,7282.339844
30/04/2007,1482.369995,2525.090088,7242.72998
01/05/2007,1486.300049,2531.530029,7342.540039
02/05/2007,1495.920044,2557.840088,7335.620117
03/05/2007,1502.390015,2565.459961,7270.319824
04/05/2007,1505.619995,2572.149902,7343.080078
07/05/2007,1509.47998,2570.949951,7387.02002
08/05/2007,1507.719971,2571.75,7378.120117
09/05/2007,1512.579956,2576.340088,7408.870117
10/05/2007,1491.469971,2533.73999,7455.930176
11/05/2007,1505.849976,2562.219971,7476.689941
14/05/2007,1503.150024,2546.439941,7516.759766
15/05/2007,1501.189941,2525.290039,7525.689941
16/05/2007,1514.140015,2547.419922,7442.200195
17/05/2007,1512.75,2539.379883,7475.990234
18/05/2007,1522.75,2558.449951,7415.330078
21/05/2007,1525.099976,2578.790039,7479.339844
22/05/2007,1524.119995,2588.02002,7459.609863
23/05/2007,1522.280029,2577.050049,7505.350098
24/05/2007,1507.51001,2537.919922,7481.25
25/05/2007,1515.72998,2557.189941,7499.5
29/05/2007,1518.109985,2572.060059,7607.540039
30/05/2007,1530.22998,2592.590088,7619.310059
31/05/2007,1530.619995,2604.52002,7659.390137
01/06/2007,1536.339966,2613.919922,7735.879883
04/06/2007,1539.180054,2618.290039,7697.379883
05/06/2007,1530.949951,2611.22998,7739.200195
06/06/2007,1517.380005,2587.179932,7781.040039
07/06/2007,1490.719971,2541.379883,7764.970215
08/06/2007,1507.670044,2573.540039,7883.040039
11/06/2007,1509.119995,2572.149902,7987.850098
12/06/2007,1493.0,2549.77002,7976.790039
13/06/2007,1515.670044,2582.310059,7919.830078
14/06/2007,1522.969971,2599.409912,7730.049805
15/06/2007,1532.910034,2626.709961,7618.609863
18/06/2007,1531.050049,2626.600098,7590.5
19/06/2007,1533.699951,2626.76001,7706.100098
20/06/2007,1512.839966,2599.959961,7678.259766
21/06/2007,1522.189941,2616.959961,7680.759766
22/06/2007,1502.560059,2588.959961,7849.160156
25/06/2007,1497.73999,2577.080078,8030.640137
26/06/2007,1492.890015,2574.159912,8036.120117
27/06/2007,1506.339966,2605.350098,8033.52002
28/06/2007,1505.709961,2608.370117,8090.490234
29/06/2007,1503.349976,2603.22998,7964.709961
02/07/2007,1519.430054,2632.300049,7949.629883
03/07/2007,1524.869995,2644.949951,7930.609863
05/07/2007,1525.400024,2656.649902,7860.52002
06/07/2007,1530.439941,2666.51001,7801.22998
09/07/2007,1531.849976,2670.02002,7921.359863
10/07/2007,1510.119995,2639.159912,8007.319824
11/07/2007,1518.76001,2651.790039,7958.240234
12/07/2007,1547.699951,2701.72998,8050.680176
13/07/2007,1552.5,2707.0,8075.259766
16/07/2007,1549.52002,2697.330078,7987.129883
17/07/2007,1549.369995,2712.290039,8048.319824
18/07/2007,1546.170044,2699.48999,8077.390137
19/07/2007,1553.079956,2720.040039,7964.759766
20/07/2007,1534.099976,2687.600098,7898.540039
23/07/2007,1541.569946,2690.580078,8053.430176
24/07/2007,1511.040039,2639.860107,8092.77002
25/07/2007,1518.089966,2648.169922,8105.689941
26/07/2007,1482.660034,2599.340088,8038.209961
27/07/2007,1458.949951,2562.23999,7893.609863
30/07/2007,1473.910034,2583.280029,7991.209961
31/07/2007,1455.27002,2546.27002,7874.850098
01/08/2007,1465.810059,2553.870117,7944.209961
02/08/2007,1472.199951,2575.97998,7806.790039
03/08/2007,1433.060059,2511.25,7692.549805
06/08/2007,1467.670044,2547.330078,7508.959961
07/08/2007,1476.709961,2561.600098,7451.680176
08/08/2007,1497.48999,2612.97998,7456.310059
09/08/2007,1453.089966,2556.48999,7584.140137
10/08/2007,1453.640015,2544.889893,7473.930176
13/08/2007,1452.920044,2542.23999,7534.129883
14/08/2007,1426.540039,2499.120117,7435.669922
15/08/2007,1406.699951,2458.830078,7444.450195
16/08/2007,1411.27002,2451.070068,7513.660156
17/08/2007,1445.939941,2505.030029,7605.939941
20/08/2007,1445.550049,2508.590088,7453.589844
21/08/2007,1447.119995,2521.300049,7343.259766
22/08/2007,1464.069946,2552.800049,7474.330078
23/08/2007,1462.5,2541.699951,7425.069824
24/08/2007,1479.369995,2576.689941,7445.899902
27/08/2007,1466.790039,2561.25,7270.069824
28/08/2007,1432.359985,2500.639893,7378.290039
29/08/2007,1463.76001,2563.159912,7407.529785
30/08/2007,1457.640015,2565.300049,7424.75
31/08/2007,1473.98999,2596.360107,7500.47998
04/09/2007,1489.420044,2630.23999,7511.959961
05/09/2007,1472.290039,2605.949951,7507.27002
06/09/2007,1478.550049,2614.320068,7485.990234
07/09/2007,1453.550049,2565.699951,7430.240234
10/09/2007,1451.699951,2559.110107,7439.180176
11/09/2007,1471.48999,2597.469971,7519.939941
12/09/2007,1471.560059,2592.070068,7638.169922
13/09/2007,1483.949951,2601.060059,7648.580078
14/09/2007,1484.25,2602.179932,7721.77002
17/09/2007,1476.650024,2581.659912,7588.029785
18/09/2007,1519.780029,2651.659912,7621.720215
19/09/2007,1529.030029,2666.47998,7436.629883
20/09/2007,1518.75,2654.290039,7375.439941
21/09/2007,1525.75,2671.219971,7457.899902
24/09/2007,1517.72998,2667.949951,7472.990234
25/09/2007,1517.209961,2683.449951,7535.970215
26/09/2007,1525.420044,2699.030029,7497.740234
27/09/2007,1531.380005,2709.590088,7479.850098
28/09/2007,1526.75,2701.5,7575.209961
01/10/2007,1547.040039,2740.98999,7750.839844
02/10/2007,1546.630005,2747.110107,7735.089844
03/10/2007,1539.589966,2729.429932,7794.430176
04/10/2007,1542.839966,2733.570068,7787.919922
05/10/2007,1557.589966,2780.320068,7769.439941
08/10/2007,1552.579956,2787.370117,7804.149902
09/10/2007,1565.150024,2803.909912,7853.790039
10/10/2007,1562.469971,2811.610107,7861.509766
11/10/2007,1554.410034,2772.199951,7922.419922
12/10/2007,1561.800049,2805.679932,7946.790039
15/10/2007,1548.709961,2780.050049,7955.299805
16/10/2007,1538.530029,2763.909912,7944.990234
17/10/2007,1541.23999,2792.669922,8002.180176
18/10/2007,1540.079956,2799.310059,7974.370117
19/10/2007,1500.630005,2725.159912,7980.439941
22/10/2007,1506.329956,2753.929932,7986.569824
23/10/2007,1519.589966,2799.26001,8033.689941
24/10/2007,1515.880005,2774.76001,8041.259766
25/10/2007,1514.400024,2750.860107,7969.470215
26/10/2007,1535.280029,2804.189941,7962.640137
29/10/2007,1540.97998,2817.439941,7985.410156
30/10/2007,1531.02002,2816.709961,7921.399902
31/10/2007,1549.380005,2859.120117,7884.120117
01/11/2007,1508.439941,2794.830078,7794.939941
02/11/2007,1509.650024,2810.379883,7842.790039
05/11/2007,1502.170044,2795.179932,7828.959961
06/11/2007,1520.27002,2825.179932,7932.439941
07/11/2007,1475.619995,2748.76001,7949.169922
08/11/2007,1474.77002,2696.0,8009.669922
09/11/2007,1453.699951,2627.939941,7977.939941
12/11/2007,1439.180054,2584.129883,8019.220215
13/11/2007,1481.050049,2673.649902,7880.850098
14/11/2007,1470.579956,2644.320068,7849.490234
15/11/2007,1451.150024,2618.51001,7807.549805
16/11/2007,1458.73999,2637.23999,7827.189941
19/11/2007,1433.27002,2593.379883,7799.620117
20/11/2007,1439.699951,2596.810059,7819.470215
21/11/2007,1416.77002,2562.149902,7812.399902
23/11/2007,1440.699951,2596.600098,7806.839844
26/11/2007,1407.219971,2540.98999,7777.560059
27/11/2007,1428.22998,2580.800049,7783.109863
28/11/2007,1469.02002,2662.909912,7667.029785
29/11/2007,1469.719971,2668.129883,7612.259766
30/11/2007,1481.140015,2660.959961,7511.970215
03/12/2007,1472.420044,2637.129883,7630.310059
04/12/2007,1462.790039,2619.830078,7518.419922
05/12/2007,1485.01001,2666.360107,7562.100098
06/12/2007,1507.339966,2709.030029,7608.959961
07/12/2007,1504.660034,2706.159912,7567.359863
10/12/2007,1515.959961,2718.949951,7531.350098
11/12/2007,1477.650024,2652.350098,7723.660156
12/12/2007,1486.589966,2671.139893,7765.189941
13/12/2007,1488.410034,2668.48999,7870.52002
14/12/2007,1467.949951,2635.73999,7837.259766
17/12/2007,1445.900024,2574.459961,7808.939941
18/12/2007,1454.97998,2596.030029,7944.77002
19/12/2007,1453.0,2601.01001,7940.580078
20/12/2007,1460.119995,2640.860107,7994.069824
21/12/2007,1484.459961,2691.98999,8033.359863
24/12/2007,1496.449951,2713.5,8009.419922
26/12/2007,1497.660034,2724.409912,8076.120117
27/12/2007,1476.27002,2676.790039,7928.310059
28/12/2007,1478.48999,2674.459961,7948.359863
31/12/2007,1468.359985,2652.280029,7825.439941
02/01/2008,1447.160034,2609.629883,7850.740234
03/01/2008,1447.160034,2602.679932,7837.319824
04/01/2008,1411.630005,2504.649902,7869.189941
07/01/2008,1416.180054,2499.459961,8002.669922
08/01/2008,1390.189941,2440.51001,8038.600098
09/01/2008,1409.130005,2474.550049,8067.319824
10/01/2008,1420.329956,2488.52002,7949.109863
11/01/2008,1401.02002,2439.939941,7908.410156
14/01/2008,1416.25,2478.300049,7808.689941
15/01/2008,1380.949951,2417.590088,7817.169922
16/01/2008,1373.199951,2394.590088,7849.990234
17/01/2008,1333.25,2346.899902,7782.709961
18/01/2008,1325.189941,2340.02002,7713.089844
22/01/2008,1310.5,2292.27002,7717.950195
23/01/2008,1338.599976,2316.409912,7732.02002
24/01/2008,1352.069946,2360.919922,7566.379883
25/01/2008,1330.609985,2326.199951,7471.569824
28/01/2008,1353.959961,2349.909912,7413.529785
29/01/2008,1362.300049,2358.060059,7314.169922
30/01/2008,1355.810059,2349.0,6790.189941
31/01/2008,1378.550049,2389.860107,6769.470215
01/02/2008,1395.420044,2413.360107,6439.209961
04/02/2008,1380.819946,2382.850098,6821.069824
05/02/2008,1336.640015,2309.570068,6816.740234
06/02/2008,1326.449951,2278.75,6818.850098
07/02/2008,1336.910034,2293.030029,6892.959961
08/02/2008,1331.290039,2304.850098,6875.350098
11/02/2008,1339.130005,2320.060059,6851.75
12/02/2008,1348.859985,2320.040039,6968.669922
13/02/2008,1367.209961,2373.929932,7000.490234
14/02/2008,1348.859985,2332.540039,6765.25
15/02/2008,1349.98999,2321.800049,6847.509766
19/02/2008,1348.780029,2306.199951,6733.720215
20/02/2008,1360.030029,2327.100098,6767.279785
21/02/2008,1342.530029,2299.780029,6743.540039
22/02/2008,1353.109985,2303.350098,6967.839844
25/02/2008,1371.800049,2327.47998,6973.669922
26/02/2008,1381.290039,2344.98999,6962.279785
27/02/2008,1380.02002,2353.780029,6832.430176
28/02/2008,1367.680054,2331.570068,6967.549805
29/02/2008,1330.630005,2271.47998,7002.290039
03/03/2008,1331.339966,2258.600098,6899.680176
04/03/2008,1326.75,2260.280029,6904.850098
05/03/2008,1333.699951,2272.810059,6806.290039
06/03/2008,1304.339966,2220.5,6882.560059
07/03/2008,1293.369995,2212.48999,6985.970215
10/03/2008,1273.369995,2169.340088,6997.850098
11/03/2008,1320.650024,2255.76001,6862.52002
12/03/2008,1308.77002,2243.870117,6748.129883
13/03/2008,1315.47998,2263.610107,6689.950195
14/03/2008,1288.140015,2212.48999,6545.040039
17/03/2008,1276.599976,2177.01001,6683.709961
18/03/2008,1330.73999,2268.26001,6591.310059
19/03/2008,1298.420044,2209.959961,6513.990234
20/03/2008,1329.51001,2258.110107,6448.080078
24/03/2008,1349.880005,2326.75,6524.569824
25/03/2008,1352.98999,2341.050049,6599.370117
26/03/2008,1341.130005,2324.360107,6500.560059
27/03/2008,1325.76001,2280.830078,6451.899902
28/03/2008,1315.219971,2261.179932,6182.299805
31/03/2008,1322.699951,2279.100098,6393.390137
01/04/2008,1370.180054,2362.75,6361.220215
02/04/2008,1367.530029,2361.399902,6319.990234
03/04/2008,1369.310059,2363.300049,6524.709961
04/04/2008,1370.400024,2370.97998,6489.259766
07/04/2008,1372.540039,2364.830078,6578.060059
08/04/2008,1365.540039,2348.76001,6559.899902
09/04/2008,1354.48999,2322.120117,6534.970215
10/04/2008,1360.550049,2351.699951,6720.330078
11/04/2008,1332.829956,2290.23999,6777.439941
14/04/2008,1328.319946,2275.820068,6741.720215
15/04/2008,1334.430054,2286.040039,6763.390137
16/04/2008,1364.709961,2350.110107,6821.029785
17/04/2008,1365.560059,2341.830078,6771.97998
18/04/2008,1390.329956,2402.969971,6721.359863
21/04/2008,1388.170044,2408.040039,6704.319824
22/04/2008,1375.939941,2376.939941,6603.569824
23/04/2008,1379.930054,2405.209961,6554.490234
24/04/2008,1388.819946,2428.919922,6585.049805
25/04/2008,1397.839966,2422.929932,6702.839844
28/04/2008,1396.369995,2424.399902,6681.810059
29/04/2008,1390.939941,2426.100098,6843.080078
30/04/2008,1385.589966,2412.800049,6786.549805
01/05/2008,1409.339966,2480.709961,6728.299805
02/05/2008,1413.900024,2476.98999,6795.029785
05/05/2008,1407.48999,2464.120117,6821.319824
06/05/2008,1418.26001,2483.310059,6896.580078
07/05/2008,1392.569946,2438.48999,6925.330078
08/05/2008,1397.680054,2451.23999,6885.339844
09/05/2008,1388.280029,2445.52002,6948.819824
12/05/2008,1403.579956,2488.48999,7043.22998
13/05/2008,1403.040039,2495.120117,7052.080078
14/05/2008,1408.660034,2496.699951,7017.100098
15/05/2008,1423.569946,2533.72998,7076.25
16/05/2008,1425.349976,2528.850098,7071.899902
19/05/2008,1426.630005,2516.090088,7003.169922
20/05/2008,1413.400024,2492.26001,7035.950195
21/05/2008,1390.709961,2448.27002,7060.189941
22/05/2008,1394.349976,2464.580078,7083.240234
23/05/2008,1375.930054,2444.669922,7081.049805
27/05/2008,1385.349976,2481.23999,7156.549805
28/05/2008,1390.839966,2486.699951,7225.939941
29/05/2008,1398.26001,2508.320068,7118.5
30/05/2008,1400.380005,2522.659912,7040.830078
02/06/2008,1385.670044,2491.530029,7070.330078
03/06/2008,1377.650024,2480.47998,6944.049805
04/06/2008,1377.199951,2503.139893,6953.839844
05/06/2008,1404.050049,2549.939941,6958.660156
06/06/2008,1360.680054,2474.560059,7033.839844
09/06/2008,1361.76001,2459.459961,7055.029785
10/06/2008,1358.439941,2448.939941,7096.790039
11/06/2008,1335.48999,2394.01001,7008.77002
12/06/2008,1339.869995,2404.350098,7019.129883
13/06/2008,1360.030029,2454.5,6965.430176
16/06/2008,1360.140015,2474.780029,6941.830078
17/06/2008,1350.930054,2457.72998,6803.810059
18/06/2008,1337.810059,2429.709961,6815.629883
19/06/2008,1342.829956,2462.060059,6771.100098
20/06/2008,1317.930054,2406.090088,6650.259766
23/06/2008,1318.0,2385.73999,6714.52002
24/06/2008,1314.290039,2368.280029,6765.319824
25/06/2008,1321.969971,2401.26001,6729.879883
26/06/2008,1283.150024,2321.370117,6796.160156
27/06/2008,1278.380005,2315.629883,6728.910156
30/06/2008,1280.0,2292.97998,6721.169922
01/07/2008,1284.910034,2304.969971,6578.439941
02/07/2008,1261.52002,2251.459961,6589.459961
03/07/2008,1262.900024,2245.379883,6536.060059
07/07/2008,1252.310059,2243.320068,6617.839844
08/07/2008,1273.699951,2294.439941,6459.600098
09/07/2008,1244.689941,2234.889893,6421.910156
10/07/2008,1253.390015,2257.850098,6418.319824
11/07/2008,1239.48999,2239.080078,6315.939941
14/07/2008,1228.300049,2212.870117,6305.419922
15/07/2008,1214.910034,2215.709961,6353.740234
16/07/2008,1245.359985,2284.850098,6272.209961
17/07/2008,1260.319946,2312.300049,6395.75
18/07/2008,1260.680054,2282.780029,6304.410156
21/07/2008,1260.0,2279.530029,6386.459961
22/07/2008,1277.0,2303.959961,6305.0
23/07/2008,1282.189941,2325.879883,6153.299805
24/07/2008,1252.540039,2280.110107,6200.25
25/07/2008,1257.76001,2310.530029,6081.700195
28/07/2008,1234.369995,2264.219971,6155.370117
29/07/2008,1263.199951,2319.620117,6271.27002
30/07/2008,1284.26001,2329.719971,6382.649902
31/07/2008,1267.380005,2325.550049,6424.839844
01/08/2008,1260.310059,2310.959961,6442.790039
04/08/2008,1249.01001,2285.560059,6536.089844
05/08/2008,1284.880005,2349.830078,6440.700195
06/08/2008,1289.189941,2378.370117,6436.709961
07/08/2008,1266.069946,2355.72998,6351.149902
08/08/2008,1296.319946,2414.100098,6398.799805
11/08/2008,1305.319946,2439.949951,6460.120117
