Date,^DJI,^GSPC,^IXIC
2009-06-15,8612.129883,923.719971,1816.380005
2009-06-16,8504.669922,911.969971,1796.180054
2009-06-17,8497.179688,910.710022,1808.060059
2009-06-18,8555.599609,918.369995,1807.719971
2009-06-19,8539.730469,921.22998,1827.469971
2009-06-22,8339.009766,893.039978,1766.189941
2009-06-23,8322.910156,895.099976,1764.920044
2009-06-24,8299.860352,900.940002,1792.339966
2009-06-25,8472.400391,920.26001,1829.540039
2009-06-26,8438.389648,918.900024,1838.219971
2009-06-29,8529.379883,927.22998,1844.060059
2009-06-30,8447.0,919.320007,1835.040039
2009-07-01,8504.05957,923.330017,1845.719971
2009-07-02,8280.740234,896.419983,1796.52002
2009-07-06,8324.870117,898.719971,1787.400024
2009-07-07,8163.600098,881.030029,1746.170044
2009-07-08,8178.410156,879.559998,1747.170044
2009-07-09,8183.169922,882.679993,1752.550049
2009-07-10,8146.52002,879.130005,1756.030029
2009-07-13,8331.679688,901.049988,1793.209961
2009-07-14,8359.490234,905.840027,1799.72998
2009-07-15,8616.209961,932.679993,1862.900024
2009-07-16,8711.820313,940.73999,1885.030029
2009-07-17,8743.94043,940.380005,1886.609985
2009-07-20,8848.150391,951.130005,1909.290039
2009-07-21,8915.94043,954.580017,1916.199951
2009-07-22,8881.259766,954.070007,1926.380005
2009-07-23,9069.290039,976.289978,1973.599976
2009-07-24,9093.240234,979.26001,1965.959961
2009-07-27,9108.509766,982.179993,1967.890015
2009-07-28,9096.719727,979.619995,1975.51001
2009-07-29,9070.719727,975.150024,1967.76001
2009-07-30,9154.459961,986.75,1984.300049
2009-07-31,9171.610352,987.47998,1978.5
2009-08-03,9286.55957,1002.630005,2008.609985
2009-08-04,9320.19043,1005.650024,2011.310059
2009-08-05,9280.969727,1002.719971,1993.050049
2009-08-06,9256.259766,997.080017,1973.160034
2009-08-07,9370.070313,1010.47998,2000.25
2009-08-10,9337.950195,1007.099976,1992.23999
2009-08-11,9241.450195,994.349976,1969.72998
2009-08-12,9361.610352,1005.809998,1998.719971
2009-08-13,9398.19043,1012.72998,2009.349976
2009-08-14,9321.400391,1004.090027,1985.52002
2009-08-17,9135.339844,979.72998,1930.839966
2009-08-18,9217.94043,989.669983,1955.920044
2009-08-19,9279.160156,996.460022,1969.23999
2009-08-20,9350.049805,1007.369995,1989.219971
2009-08-21,9505.959961,1026.130005,2020.900024
2009-08-24,9509.280273,1025.569946,2017.97998
2009-08-25,9539.290039,1028.0,2024.22998
2009-08-26,9543.519531,1028.119995,2024.430054
2009-08-27,9580.629883,1030.97998,2027.72998
2009-08-28,9544.200195,1028.930054,2028.77002
2009-08-31,9496.280273,1020.619995,2009.060059
2009-09-01,9310.599609,998.039978,1968.890015
2009-09-02,9280.669922,994.75,1967.069946
2009-09-03,9344.610352,1003.23999,1983.199951
2009-09-04,9441.269531,1016.400024,2018.780029
2009-09-08,9497.339844,1025.390015,2037.77002
2009-09-09,9547.219727,1033.369995,2060.389893
2009-09-10,9627.480469,1044.140015,2084.02002
2009-09-11,9605.410156,1042.72998,2080.899902
2009-09-14,9626.799805,1049.339966,2091.780029
2009-09-15,9683.410156,1052.630005,2102.639893
2009-09-16,9791.709961,1068.76001,2133.149902
2009-09-17,9783.919922,1065.48999,2126.75
2009-09-18,9820.200195,1068.300049,2132.860107
2009-09-21,9778.860352,1064.660034,2138.040039
2009-09-22,9829.870117,1071.660034,2146.300049
2009-09-23,9748.549805,1060.869995,2131.419922
2009-09-24,9707.44043,1050.780029,2107.610107
2009-09-25,9665.19043,1044.380005,2090.919922
2009-09-28,9789.360352,1062.97998,2130.73999
2009-09-29,9742.200195,1060.609985,2124.040039
2009-09-30,9712.280273,1057.079956,2122.419922
2009-10-01,9509.280273,1029.849976,2057.47998
2009-10-02,9487.669922,1025.209961,2048.110107
2009-10-05,9599.75,1040.459961,2068.149902
2009-10-06,9731.25,1054.719971,2103.570068
2009-10-07,9725.580078,1057.579956,2110.330078
2009-10-08,9786.870117,1065.47998,2123.929932
2009-10-09,9864.94043,1071.48999,2139.280029
2009-10-12,9885.799805,1076.189941,2139.139893
2009-10-13,9871.05957,1073.189941,2139.889893
2009-10-14,10015.860352,1092.02002,2172.22998
2009-10-15,10062.94043,1096.560059,2173.290039
2009-10-16,9995.910156,1087.680054,2156.800049
2009-10-19,10092.19043,1097.910034,2176.320068
2009-10-20,10041.480469,1091.060059,2163.469971
2009-10-21,9949.360352,1081.400024,2150.72998
2009-10-22,10081.30957,1092.910034,2165.290039
2009-10-23,9972.179688,1079.599976,2154.469971
2009-10-26,9867.959961,1066.949951,2141.850098
2009-10-27,9882.169922,1063.410034,2116.090088
2009-10-28,9762.69043,1042.630005,2059.610107
2009-10-29,9962.580078,1066.109985,2097.550049
2009-10-30,9712.730469,1036.189941,2045.109985
2009-11-02,9789.44043,1042.880005,2049.199951
2009-11-03,9771.910156,1045.410034,2057.320068
2009-11-04,9802.139648,1046.5,2055.52002
2009-11-05,10005.959961,1066.630005,2105.320068
2009-11-06,10023.419922,1069.300049,2112.439941
2009-11-09,10226.94043,1093.079956,2154.060059
2009-11-10,10246.969727,1093.01001,2151.080078
2009-11-11,10291.259766,1098.51001,2166.899902
2009-11-12,10197.469727,1087.23999,2149.02002
2009-11-13,10270.469727,1093.47998,2167.879883
2009-11-16,10406.959961,1109.300049,2197.850098
2009-11-17,10437.419922,1110.319946,2203.780029
2009-11-18,10426.30957,1109.800049,2193.139893
2009-11-19,10332.44043,1094.900024,2156.820068
2009-11-20,10318.160156,1091.380005,2146.040039
2009-11-23,10450.950195,1106.23999,2176.01001
2009-11-24,10433.709961,1105.650024,2169.179932
2009-11-25,10464.400391,1110.630005,2176.050049
2009-11-27,10309.919922,1091.48999,2138.439941
2009-11-30,10344.839844,1095.630005,2144.600098
2009-12-01,10471.580078,1108.859985,2175.810059
2009-12-02,10452.679688,1109.23999,2185.030029
2009-12-03,10366.150391,1099.920044,2173.139893
2009-12-04,10388.900391,1105.97998,2194.350098
2009-12-07,10390.110352,1103.25,2189.610107
2009-12-08,10285.969727,1091.939941,2172.98999
2009-12-09,10337.049805,1095.949951,2183.72998
2009-12-10,10405.830078,1102.349976,2190.860107
2009-12-11,10471.5,1106.410034,2190.310059
2009-12-14,10501.049805,1114.109985,2212.100098
2009-12-15,10452.0,1107.930054,2201.050049
2009-12-16,10441.120117,1109.180054,2206.909912
2009-12-17,10308.259766,1096.079956,2180.050049
2009-12-18,10328.889648,1102.469971,2211.689941
2009-12-21,10414.139648,1114.050049,2237.659912
2009-12-22,10464.929688,1118.02002,2252.669922
2009-12-23,10466.44043,1120.589966,2269.639893
2009-12-24,10520.089844,1126.47998,2285.689941
2009-12-28,10547.080078,1127.780029,2291.080078
2009-12-29,10545.410156,1126.199951,2288.399902
2009-12-30,10548.509766,1126.420044,2291.280029
2009-12-31,10428.049805,1115.099976,2269.149902
2010-01-04,10583.959961,1132.98999,2308.419922
2010-01-05,10572.019531,1136.52002,2308.709961
2010-01-06,10573.679688,1137.140015,2301.090088
2010-01-07,10606.860352,1141.689941,2300.050049
2010-01-08,10618.19043,1144.97998,2317.169922
2010-01-11,10663.990234,1146.97998,2312.409912
2010-01-12,10627.259766,1136.219971,2282.310059
2010-01-13,10680.769531,1145.680054,2307.899902
2010-01-14,10710.549805,1148.459961,2316.73999
2010-01-15,10609.650391,1136.030029,2287.98999
2010-01-19,10725.429688,1150.22998,2320.399902
2010-01-20,10603.150391,1138.040039,2291.25
2010-01-21,10389.879883,1116.47998,2265.699951
2010-01-22,10172.980469,1091.76001,2205.290039
2010-01-25,10196.860352,1096.780029,2210.800049
2010-01-26,10194.290039,1092.170044,2203.72998
2010-01-27,10236.160156,1097.5,2221.409912
2010-01-28,10120.459961,1084.530029,2179.0
2010-01-29,10067.330078,1073.869995,2147.350098
2010-02-01,10185.530273,1089.189941,2171.199951
2010-02-02,10296.849609,1103.319946,2190.060059
2010-02-03,10270.549805,1097.280029,2190.909912
2010-02-04,10002.179688,1063.109985,2125.429932
2010-02-05,10012.230469,1066.189941,2141.120117
2010-02-08,9908.389648,1056.73999,2126.050049
2010-02-09,10058.639648,1070.52002,2150.870117
2010-02-10,10038.379883,1068.130005,2147.870117
2010-02-11,10144.19043,1078.469971,2177.409912
2010-02-12,10099.139648,1075.51001,2183.530029
2010-02-16,10268.80957,1094.869995,2214.189941
2010-02-17,10309.240234,1099.51001,2226.290039
2010-02-18,10392.900391,1106.75,2241.709961
2010-02-19,10402.349609,1109.170044,2243.870117
2010-02-22,10383.379883,1108.01001,2242.030029
2010-02-23,10282.410156,1094.599976,2213.439941
2010-02-24,10374.160156,1105.23999,2235.899902
2010-02-25,10321.030273,1102.939941,2234.219971
2010-02-26,10325.259766,1104.48999,2238.26001
2010-03-01,10403.790039,1115.709961,2273.570068
2010-03-02,10405.980469,1118.310059,2280.790039
2010-03-03,10396.759766,1118.790039,2280.679932
2010-03-04,10444.139648,1122.969971,2292.310059
2010-03-05,10566.200195,1138.699951,2326.350098
2010-03-08,10552.519531,1138.5,2332.209961
2010-03-09,10564.379883,1140.449951,2340.679932
2010-03-10,10567.330078,1145.609985,2358.949951
2010-03-11,10611.839844,1150.23999,2368.459961
2010-03-12,10624.69043,1149.98999,2367.659912
2010-03-15,10642.150391,1150.51001,2362.209961
2010-03-16,10685.980469,1159.459961,2378.01001
2010-03-17,10733.669922,1166.209961,2389.090088
2010-03-18,10779.169922,1165.829956,2391.280029
2010-03-19,10741.980469,1159.900024,2374.409912
2010-03-22,10785.889648,1165.810059,2395.399902
2010-03-23,10888.830078,1174.170044,2415.23999
2010-03-24,10836.150391,1167.719971,2398.76001
2010-03-25,10841.209961,1165.72998,2397.409912
2010-03-26,10850.360352,1166.589966,2395.129883
2010-03-29,10895.860352,1173.219971,2404.360107
2010-03-30,10907.419922,1173.27002,2410.689941
2010-03-31,10856.629883,1169.430054,2397.959961
2010-04-01,10927.070313,1178.099976,2402.580078
2010-04-05,10973.549805,1187.439941,2429.530029
2010-04-06,10969.990234,1189.439941,2436.810059
2010-04-07,10897.519531,1182.449951,2431.159912
2010-04-08,10927.070313,1186.439941,2436.810059
2010-04-09,10997.349609,1194.369995,2454.050049
2010-04-12,11005.969727,1196.47998,2457.870117
2010-04-13,11019.419922,1197.300049,2465.98999
2010-04-14,11123.110352,1210.650024,2504.860107
2010-04-15,11144.570313,1211.670044,2515.689941
2010-04-16,11018.660156,1192.130005,2481.26001
2010-04-19,11092.049805,1197.52002,2480.110107
2010-04-20,11117.05957,1207.170044,2500.310059
2010-04-21,11124.919922,1205.939941,2504.610107
2010-04-22,11134.290039,1208.670044,2519.070068
2010-04-23,11204.280273,1217.280029,2530.149902
2010-04-26,11205.030273,1212.050049,2522.949951
2010-04-27,10991.990234,1183.709961,2471.469971
2010-04-28,11045.269531,1191.359985,2471.72998
2010-04-29,11167.320313,1206.780029,2511.919922
2010-04-30,11008.610352,1186.689941,2461.189941
2010-05-03,11151.830078,1202.26001,2498.73999
2010-05-04,10926.769531,1173.599976,2424.25
2010-05-05,10866.830078,1165.869995,2402.290039
2010-05-06,10520.320313,1128.150024,2319.639893
2010-05-07,10380.429688,1110.880005,2265.639893
2010-05-10,10785.139648,1159.72998,2374.669922
2010-05-11,10748.259766,1155.790039,2375.310059
2010-05-12,10896.910156,1171.670044,2425.02002
2010-05-13,10782.950195,1157.439941,2394.360107
2010-05-14,10620.160156,1135.680054,2346.850098
2010-05-17,10625.830078,1136.939941,2354.22998
2010-05-18,10510.950195,1120.800049,2317.26001
2010-05-19,10444.370117,1115.050049,2298.370117
2010-05-20,10068.009766,1071.589966,2204.01001
2010-05-21,10193.389648,1087.689941,2229.040039
2010-05-24,10066.570313,1073.650024,2213.550049
2010-05-25,10043.75,1074.030029,2210.949951
2010-05-26,9974.450195,1067.949951,2195.879883
2010-05-27,10258.990234,1103.060059,2277.679932
2010-05-28,10136.629883,1089.410034,2257.040039
2010-06-01,10024.019531,1070.709961,2222.330078
2010-06-02,10249.540039,1098.380005,2281.070068
2010-06-03,10255.280273,1102.829956,2303.030029
2010-06-04,9931.969727,1064.880005,2219.169922
2010-06-07,9816.490234,1050.469971,2173.899902
2010-06-08,9939.980469,1062.0,2170.570068
2010-06-09,9899.25,1055.689941,2158.850098
2010-06-10,10172.530273,1086.839966,2218.709961
2010-06-11,10211.070313,1091.599976,2243.600098
2010-06-14,10190.889648,1089.630005,2243.959961
2010-06-15,10404.769531,1115.22998,2305.879883
2010-06-16,10409.459961,1114.609985,2305.929932
2010-06-17,10434.169922,1116.040039,2307.159912
2010-06-18,10450.639648,1117.51001,2309.800049
2010-06-21,10442.410156,1113.199951,2289.090088
2010-06-22,10293.519531,1095.310059,2261.800049
2010-06-23,10298.44043,1092.040039,2254.22998
2010-06-24,10152.799805,1073.689941,2217.419922
2010-06-25,10143.80957,1076.76001,2223.47998
2010-06-28,10138.519531,1074.569946,2220.649902
2010-06-29,9870.299805,1041.23999,2135.179932
2010-06-30,9774.019531,1030.709961,2109.23999
2010-07-01,9732.530273,1027.369995,2101.360107
2010-07-02,9686.480469,1022.580017,2091.790039
2010-07-06,9743.620117,1028.060059,2093.879883
2010-07-07,10018.280273,1060.27002,2159.469971
2010-07-08,10138.990234,1070.25,2175.399902
2010-07-09,10198.030273,1077.959961,2196.449951
2010-07-12,10216.269531,1078.75,2198.360107
2010-07-13,10363.019531,1095.339966,2242.030029
2010-07-14,10366.719727,1095.170044,2249.840088
2010-07-15,10359.30957,1096.47998,2249.080078
2010-07-16,10097.900391,1064.880005,2179.050049
2010-07-19,10154.429688,1071.25,2198.22998
2010-07-20,10229.959961,1083.47998,2222.48999
2010-07-21,10120.530273,1069.589966,2187.330078
2010-07-22,10322.299805,1093.670044,2245.889893
2010-07-23,10424.620117,1102.660034,2269.469971
2010-07-26,10525.429688,1115.01001,2296.429932
2010-07-27,10537.69043,1113.839966,2288.25
2010-07-28,10497.879883,1106.130005,2264.560059
2010-07-29,10467.160156,1101.530029,2251.689941
2010-07-30,10465.94043,1101.599976,2254.699951
2010-08-02,10674.379883,1125.859985,2295.360107
2010-08-03,10636.379883,1120.459961,2283.52002
2010-08-04,10680.429688,1127.23999,2303.570068
2010-08-05,10674.980469,1125.810059,2293.060059
2010-08-06,10653.55957,1121.640015,2288.469971
2010-08-09,10698.75,1127.790039,2305.689941
2010-08-10,10644.25,1121.060059,2277.169922
2010-08-11,10378.830078,1089.469971,2208.629883
2010-08-12,10319.950195,1083.609985,2190.27002
2010-08-13,10303.150391,1079.25,2173.47998
2010-08-16,10302.009766,1079.380005,2181.870117
2010-08-17,10405.849609,1092.540039,2209.439941
2010-08-18,10415.540039,1094.160034,2215.699951
2010-08-19,10271.209961,1075.630005,2178.949951
2010-08-20,10213.620117,1071.689941,2179.76001
2010-08-23,10174.410156,1067.359985,2159.629883
2010-08-24,10040.450195,1051.869995,2123.76001
2010-08-25,10060.05957,1055.329956,2141.540039
2010-08-26,9985.80957,1047.219971,2118.689941
2010-08-27,10150.650391,1064.589966,2153.629883
2010-08-30,10009.730469,1048.920044,2119.969971
2010-08-31,10014.719727,1049.329956,2114.030029
2010-09-01,10269.469727,1080.290039,2176.840088
2010-09-02,10320.099609,1090.099976,2200.01001
2010-09-03,10447.929688,1104.51001,2233.75
2010-09-07,10340.69043,1091.839966,2208.889893
2010-09-08,10387.009766,1098.869995,2228.870117
2010-09-09,10415.240234,1104.180054,2236.199951
2010-09-10,10462.769531,1109.550049,2242.47998
2010-09-13,10544.129883,1121.900024,2285.709961
2010-09-14,10526.490234,1121.099976,2289.77002
2010-09-15,10572.730469,1125.069946,2301.320068
2010-09-16,10594.830078,1124.660034,2303.25
2010-09-17,10607.849609,1125.589966,2315.610107
2010-09-20,10753.620117,1142.709961,2355.830078
2010-09-21,10761.030273,1139.780029,2349.350098
2010-09-22,10739.30957,1134.280029,2334.550049
2010-09-23,10662.419922,1124.829956,2327.080078
2010-09-24,10860.259766,1148.670044,2381.219971
2010-09-27,10812.040039,1142.160034,2369.77002
2010-09-28,10858.139648,1147.699951,2379.590088
2010-09-29,10835.280273,1144.72998,2376.560059
2010-09-30,10788.049805,1141.199951,2368.620117
2010-10-01,10829.679688,1146.23999,2370.75
2010-10-04,10751.269531,1137.030029,2344.52002
2010-10-05,10944.719727,1160.75,2399.830078
2010-10-06,10967.650391,1159.969971,2380.659912
2010-10-07,10948.580078,1158.060059,2383.669922
2010-10-08,11006.480469,1165.150024,2401.909912
2010-10-11,11010.339844,1165.319946,2402.330078
2010-10-12,11020.400391,1169.77002,2417.919922
2010-10-13,11096.080078,1178.099976,2441.22998
2010-10-14,11094.570313,1173.810059,2435.379883
2010-10-15,11062.780273,1176.189941,2468.77002
2010-10-18,11143.69043,1184.709961,2480.659912
2010-10-19,10978.620117,1165.900024,2436.949951
2010-10-20,11107.969727,1178.170044,2457.389893
2010-10-21,11146.570313,1180.26001,2459.669922
2010-10-22,11132.55957,1183.079956,2479.389893
2010-10-25,11164.049805,1185.619995,2490.850098
2010-10-26,11169.459961,1185.640015,2497.290039
2010-10-27,11126.280273,1182.449951,2503.26001
2010-10-28,11113.950195,1183.780029,2507.370117
2010-10-29,11118.490234,1183.26001,2507.409912
2010-11-01,11124.620117,1184.380005,2504.840088
2010-11-02,11188.719727,1193.569946,2533.52002
2010-11-03,11215.129883,1197.959961,2540.27002
2010-11-04,11434.839844,1221.060059,2577.340088
2010-11-05,11444.080078,1225.849976,2578.97998
2010-11-08,11406.839844,1223.25,2580.050049
2010-11-09,11346.75,1213.400024,2562.97998
2010-11-10,11357.040039,1218.709961,2578.780029
2010-11-11,11283.099609,1213.540039,2555.52002
2010-11-12,11192.580078,1199.209961,2518.209961
2010-11-15,11201.969727,1197.75,2513.820068
2010-11-16,11023.5,1178.339966,2469.840088
2010-11-17,11007.879883,1178.589966,2476.01001
2010-11-18,11181.230469,1196.689941,2514.399902
2010-11-19,11203.549805,1199.72998,2518.120117
2010-11-22,11178.580078,1197.839966,2532.02002
2010-11-23,11036.370117,1180.72998,2494.949951
2010-11-24,11187.280273,1198.349976,2543.120117
2010-11-26,11091.870117,1189.400024,2534.560059
2010-11-29,11052.490234,1187.76001,2525.219971
2010-11-30,11006.019531,1180.550049,2498.22998
2010-12-01,11255.780273,1206.069946,2549.429932
2010-12-02,11362.410156,1221.530029,2579.350098
2010-12-03,11382.089844,1224.709961,2591.459961
2010-12-06,11362.19043,1223.119995,2594.919922
2010-12-07,11359.160156,1223.75,2598.48999
2010-12-08,11372.480469,1228.280029,2609.159912
2010-12-09,11370.05957,1233.0,2616.669922
2010-12-10,11410.320313,1240.400024,2637.540039
2010-12-13,11428.55957,1240.459961,2624.909912
2010-12-14,11476.540039,1241.589966,2627.719971
2010-12-15,11457.469727,1235.22998,2617.219971
2010-12-16,11499.25,1242.869995,2637.310059
2010-12-17,11491.910156,1243.910034,2642.969971
2010-12-20,11478.129883,1247.079956,2649.560059
2010-12-21,11533.160156,1254.599976,2667.610107
2010-12-22,11559.490234,1258.839966,2671.47998
2010-12-23,11573.490234,1256.77002,2665.600098
2010-12-27,11555.030273,1257.540039,2667.27002
2010-12-28,11575.540039,1258.51001,2662.879883
2010-12-29,11585.379883,1259.780029,2666.929932
2010-12-30,11569.709961,1257.880005,2662.97998
2010-12-31,11577.509766,1257.640015,2652.870117
2011-01-03,11670.75,1271.869995,2691.52002
2011-01-04,11691.179688,1270.199951,2681.25
2011-01-05,11722.889648,1276.560059,2702.199951
2011-01-06,11697.30957,1273.849976,2709.889893
2011-01-07,11674.759766,1271.5,2703.169922
2011-01-10,11637.450195,1269.75,2707.800049
2011-01-11,11671.879883,1274.47998,2716.830078
2011-01-12,11755.44043,1285.959961,2737.330078
2011-01-13,11731.900391,1283.76001,2735.290039
2011-01-14,11787.379883,1293.23999,2755.300049
2011-01-18,11837.929688,1295.02002,2765.850098
2011-01-19,11825.290039,1281.920044,2725.360107
2011-01-20,11822.799805,1280.26001,2704.290039
2011-01-21,11871.839844,1283.349976,2689.540039
2011-01-24,11980.519531,1290.839966,2717.550049
2011-01-25,11977.19043,1291.180054,2719.25
2011-01-26,11985.44043,1296.630005,2739.5
2011-01-27,11989.830078,1299.540039,2755.280029
2011-01-28,11823.700195,1276.339966,2686.889893
2011-01-31,11891.929688,1286.119995,2700.080078
2011-02-01,12040.160156,1307.589966,2751.189941
2011-02-02,12041.969727,1304.030029,2749.560059
2011-02-03,12062.259766,1307.099976,2753.879883
2011-02-04,12092.150391,1310.869995,2769.300049
2011-02-07,12161.629883,1319.050049,2783.98999
2011-02-08,12233.150391,1324.569946,2797.050049
2011-02-09,12239.889648,1320.880005,2789.070068
2011-02-10,12229.290039,1321.869995,2790.449951
2011-02-11,12273.259766,1329.150024,2809.439941
2011-02-14,12268.19043,1332.319946,2817.179932
2011-02-15,12226.639648,1328.01001,2804.350098
2011-02-16,12288.169922,1336.319946,2825.560059
2011-02-17,12318.139648,1340.430054,2831.580078
2011-02-18,12391.25,1343.01001,2833.949951
2011-02-22,12212.790039,1315.439941,2756.419922
2011-02-23,12105.780273,1307.400024,2722.98999
2011-02-24,12068.5,1306.099976,2737.899902
2011-02-25,12130.450195,1319.880005,2781.050049
2011-02-28,12226.339844,1327.219971,2782.27002
2011-03-01,12058.019531,1306.329956,2737.409912
2011-03-02,12066.799805,1308.439941,2748.070068
2011-03-03,12258.200195,1330.969971,2798.73999
2011-03-04,12169.879883,1321.150024,2784.669922
2011-03-07,12090.030273,1310.130005,2745.629883
2011-03-08,12214.379883,1321.819946,2765.77002
2011-03-09,12213.089844,1320.02002,2751.719971
2011-03-10,11984.610352,1295.109985,2701.02002
2011-03-11,12044.400391,1304.280029,2715.610107
2011-03-14,11993.160156,1296.390015,2700.969971
2011-03-15,11855.419922,1281.869995,2667.330078
2011-03-16,11613.299805,1256.880005,2616.820068
2011-03-17,11774.589844,1273.719971,2636.050049
2011-03-18,11858.519531,1279.209961,2643.669922
2011-03-21,12036.530273,1298.380005,2692.090088
2011-03-22,12018.629883,1293.77002,2683.870117
2011-03-23,12086.019531,1297.540039,2698.300049
2011-03-24,12170.55957,1309.660034,2736.419922
2011-03-25,12220.589844,1313.800049,2743.060059
2011-03-28,12197.879883,1310.189941,2730.679932
2011-03-29,12279.009766,1319.439941,2756.889893
2011-03-30,12350.610352,1328.26001,2776.790039
2011-03-31,12319.730469,1325.829956,2781.070068
2011-04-01,12376.719727,1332.410034,2789.600098
2011-04-04,12400.030273,1332.869995,2789.189941
2011-04-05,12393.900391,1332.630005,2791.189941
2011-04-06,12426.75,1335.540039,2799.820068
2011-04-07,12409.490234,1333.51001,2796.139893
2011-04-08,12380.049805,1328.170044,2780.419922
2011-04-11,12381.110352,1324.459961,2771.51001
2011-04-12,12263.580078,1314.160034,2744.790039
2011-04-13,12270.990234,1314.410034,2761.52002
2011-04-14,12285.150391,1314.52002,2760.219971
2011-04-15,12341.830078,1319.680054,2764.649902
2011-04-18,12201.589844,1305.140015,2735.379883
2011-04-19,12266.75,1312.619995,2744.969971
2011-04-20,12453.540039,1330.359985,2802.51001
2011-04-21,12505.990234,1337.380005,2820.159912
2011-04-25,12479.879883,1335.25,2825.879883
2011-04-26,12595.370117,1347.23999,2847.540039
2011-04-27,12690.959961,1355.660034,2869.879883
2011-04-28,12763.30957,1360.47998,2872.530029
2011-04-29,12810.540039,1363.609985,2873.540039
2011-05-02,12807.360352,1361.219971,2864.080078
2011-05-03,12807.509766,1356.619995,2841.620117
2011-05-04,12723.580078,1347.319946,2828.22998
2011-05-05,12584.169922,1335.099976,2814.719971
2011-05-06,12638.740234,1340.199951,2827.560059
2011-05-09,12684.679688,1346.290039,2843.25
2011-05-10,12760.360352,1357.160034,2871.889893
2011-05-11,12630.030273,1342.079956,2845.060059
2011-05-12,12695.919922,1348.650024,2863.040039
2011-05-13,12595.75,1337.77002,2828.469971
2011-05-16,12548.370117,1329.469971,2782.310059
2011-05-17,12479.580078,1328.97998,2783.209961
2011-05-18,12560.179688,1340.680054,2815.0
2011-05-19,12605.320313,1343.599976,2823.310059
2011-05-20,12512.040039,1333.27002,2803.320068
2011-05-23,12381.259766,1317.369995,2758.899902
2011-05-24,12356.209961,1316.280029,2746.159912
2011-05-25,12394.660156,1320.469971,2761.379883
2011-05-26,12402.759766,1325.689941,2782.919922
2011-05-27,12441.580078,1331.099976,2796.860107
2011-05-31,12569.790039,1345.199951,2835.300049
2011-06-01,12290.139648,1314.550049,2769.189941
2011-06-02,12248.549805,1312.939941,2773.310059
2011-06-03,12151.259766,1300.160034,2732.780029
2011-06-06,12089.959961,1286.170044,2702.560059
2011-06-07,12070.80957,1284.939941,2701.560059
2011-06-08,12048.94043,1279.560059,2675.379883
2011-06-09,12124.360352,1289.0,2684.870117
2011-06-10,11951.910156,1270.97998,2643.72998
2011-06-13,11952.969727,1271.829956,2639.689941
2011-06-14,12076.110352,1287.869995,2678.719971
2011-06-15,11897.269531,1265.420044,2631.459961
2011-06-16,11961.519531,1267.640015,2623.699951
2011-06-17,12004.360352,1271.5,2616.47998
2011-06-20,12080.379883,1278.359985,2629.659912
2011-06-21,12190.009766,1295.52002,2687.26001
2011-06-22,12109.669922,1287.140015,2669.189941
2011-06-23,12050.0,1283.5,2686.75
2011-06-24,11934.580078,1268.449951,2652.889893
2011-06-27,12043.55957,1280.099976,2688.280029
2011-06-28,12188.69043,1296.670044,2729.310059
2011-06-29,12261.419922,1307.410034,2740.48999
2011-06-30,12414.339844,1320.640015,2773.52002
2011-07-01,12582.769531,1339.670044,2816.030029
2011-07-05,12569.870117,1337.880005,2825.77002
2011-07-06,12626.019531,1339.219971,2834.02002
2011-07-07,12719.490234,1353.219971,2872.659912
2011-07-08,12657.200195,1343.800049,2859.810059
2011-07-11,12505.759766,1319.48999,2802.620117
2011-07-12,12446.879883,1313.640015,2781.909912
2011-07-13,12491.610352,1317.719971,2796.919922
2011-07-14,12437.120117,1308.869995,2762.669922
2011-07-15,12479.730469,1316.140015,2789.800049
2011-07-18,12385.160156,1305.439941,2765.110107
2011-07-19,12587.419922,1326.72998,2826.52002
2011-07-20,12571.910156,1325.839966,2814.22998
2011-07-21,12724.410156,1343.800049,2834.429932
2011-07-22,12681.160156,1345.02002,2858.830078
2011-07-25,12592.799805,1337.430054,2842.800049
2011-07-26,12501.299805,1331.939941,2839.959961
2011-07-27,12302.549805,1304.890015,2764.790039
2011-07-28,12240.110352,1300.670044,2766.25
2011-07-29,12143.240234,1292.280029,2756.379883
2011-08-01,12132.490234,1286.939941,2744.610107
2011-08-02,11866.620117,1254.050049,2669.23999
2011-08-03,11896.44043,1260.339966,2693.070068
2011-08-04,11383.679688,1200.069946,2556.389893
2011-08-05,11444.610352,1199.380005,2532.409912
2011-08-08,10809.849609,1119.459961,2357.689941
2011-08-09,11239.769531,1172.530029,2482.52002
2011-08-10,10719.94043,1120.76001,2381.050049
2011-08-11,11143.30957,1172.640015,2492.679932
2011-08-12,11269.019531,1178.810059,2507.97998
2011-08-15,11482.900391,1204.48999,2555.199951
2011-08-16,11405.929688,1192.76001,2523.449951
2011-08-17,11410.209961,1193.890015,2511.47998
2011-08-18,10990.580078,1140.650024,2380.429932
2011-08-19,10817.650391,1123.530029,2341.840088
2011-08-22,10854.650391,1123.819946,2345.379883
2011-08-23,11176.759766,1162.349976,2446.060059
2011-08-24,11320.709961,1177.599976,2467.689941
2011-08-25,11149.820313,1159.27002,2419.629883
2011-08-26,11284.540039,1176.800049,2479.850098
2011-08-29,11539.25,1210.079956,2562.110107
2011-08-30,11559.950195,1212.920044,2576.110107
2011-08-31,11613.530273,1218.890015,2579.459961
2011-09-01,11493.570313,1204.420044,2546.040039
2011-09-02,11240.259766,1173.969971,2480.330078
2011-09-06,11139.299805,1165.23999,2473.830078
